relation_id,source_term_id,source_term,target_term_id,target_term,relation_type,confidence,evidence_ids_json,evidence,generation_methods_json,run_id,is_valid_relation,correct_relation_type,gold_relation_type,false_positive_type,notes
relation_48648f1e10cc54397e22,term_fb061a2388528d4de67d,Gross value added of the agricultural industry - basic and producer prices,term_9bcd4b391a70ebb8d94e,"Producer price indices, total agricultural production",related_to,0.704281,"[""occ_552af311124e7dd1974a"", ""occ_5b57ecb874eef1dc74ad""]","{""domain_signal"": ""domain_weak_or_cross"", ""embedding_similarity"": 0.823567, ""source_domain"": ""cross-domain or other"", ""target_domain"": ""cross-domain or other"", ""token_jaccard"": 0.166667}","[""embedding_similarity"", ""domains""]",run_1b5f0cbf1084aaa8d017,,,,,
relation_7e3c38db2d7407cf279b,term_c09913cf45bdb5830bad,Graduates at doctoral level by sex and age groups - per 1000 of population aged 25-34,term_2bc18f78c89d4d2ce3fe,Population (aged 30-34) who completed tertiary or equivalent education - ENP-East countries,related_to,0.703747,"[""occ_4f06b1d80d8635ed26de"", ""occ_c046a9ee53280a757c36""]","{""domain_signal"": ""same_domain"", ""embedding_similarity"": 0.781456, ""source_domain"": ""education"", ""target_domain"": ""education"", ""token_jaccard"": 0.130435}","[""embedding_similarity"", ""domains""]",run_1b5f0cbf1084aaa8d017,,,,,
relation_23f18424975c036871b1,term_8c80a20920007a0c2a77,"Gross domestic product, current prices",term_aa9dcb3b1b5e3cb0f0d6,Gross value added - NACE Rev. 2: F - current prices,related_to,0.700597,"[""occ_ae02dc2f129e1b429a79"", ""occ_b1117268c547fdb1d746""]","{""domain_signal"": ""domain_weak_or_cross"", ""embedding_similarity"": 0.820498, ""source_domain"": ""cross-domain or other"", ""target_domain"": ""economy and finance"", ""token_jaccard"": 0.272727}","[""embedding_similarity"", ""domains""]",run_1b5f0cbf1084aaa8d017,,,,,
relation_84580444e75f435858ee,term_0aaad1fb739644538df7,"Crude rate of birth, of dead and of population change - ENP-South countries",term_3e0305cd108e456f71c5,Population density - ENP-South countries,related_to,0.690109,"[""occ_79117de0fdc09ec998c7"", ""occ_ed153bd4f799f587999e""]","{""domain_signal"": ""domain_weak_or_cross"", ""embedding_similarity"": 0.811757, ""source_domain"": ""labour market"", ""target_domain"": ""cross-domain or other"", ""token_jaccard"": 0.4}","[""embedding_similarity"", ""domains""]",run_1b5f0cbf1084aaa8d017,,,,,
relation_553887b472b340aad0cb,term_8bb310c92f161e04aeb0,"Long-term unemployment rate, % of active population aged 15-74",term_de2c10dc4ca88dbd36ca,Population aged 15-74 in private households,related_to,0.681195,"[""occ_4990595300ff229e0afe"", ""occ_e3bc567b440bf4c7300c""]","{""domain_signal"": ""domain_weak_or_cross"", ""embedding_similarity"": 0.804329, ""source_domain"": ""cross-domain or other"", ""target_domain"": ""cross-domain or other"", ""token_jaccard"": 0.363636}","[""embedding_similarity"", ""domains""]",run_1b5f0cbf1084aaa8d017,,,,,
relation_9c9692999bcf7d797ea8,term_01e9da427b6abfa900c2,Import prices - intermediate goods,term_22efcbdc7e86854e5717,Import prices - total industry,related_to,0.678699,"[""occ_8080d2b2140395439331"", ""occ_e02a8309759fefd4cfb2""]","{""domain_signal"": ""domain_weak_or_cross"", ""embedding_similarity"": 0.802249, ""source_domain"": ""cross-domain or other"", ""target_domain"": ""cross-domain or other"", ""token_jaccard"": 0.333333}","[""embedding_similarity"", ""domains""]",run_1b5f0cbf1084aaa8d017,,,,,
relation_8affef067e414ea2aba4,term_65b7a817742d84dc8b39,Overcrowding rate by poverty status - population without single-person households - EU-SILC survey,term_d6eb62d83d043213445a,Share of total population considering their dwelling as too dark - EU-SILC survey,related_to,0.678316,"[""occ_81a229fd977bd8164772"", ""occ_dab4277f2626af5c6a07""]","{""domain_signal"": ""domain_weak_or_cross"", ""embedding_similarity"": 0.80193, ""source_domain"": ""cross-domain or other"", ""target_domain"": ""cross-domain or other"", ""token_jaccard"": 0.2}","[""embedding_similarity"", ""domains""]",run_1b5f0cbf1084aaa8d017,,,,,
relation_0d22cb39a74dd4430715,term_38c663b569ebe677c2d6,Gross value added of the agricultural industry,term_a1ccdeee056213c3adca,Output of the agricultural industry - basic and producer prices,related_to,0.662756,"[""occ_32c188c3ed6692705634"", ""occ_6e40ad60c65d9e7d11b0""]","{""domain_signal"": ""domain_weak_or_cross"", ""embedding_similarity"": 0.788963, ""source_domain"": ""cross-domain or other"", ""target_domain"": ""cross-domain or other"", ""token_jaccard"": 0.222222}","[""embedding_similarity"", ""domains""]",run_1b5f0cbf1084aaa8d017,,,,,
relation_fd9e7fcd18bf9b96bce4,term_a1ccdeee056213c3adca,Output of the agricultural industry - basic and producer prices,term_962f61904b6619372cea,"Purchase price indices, total means of agricultural production",related_to,0.662418,"[""occ_6e40ad60c65d9e7d11b0"", ""occ_d7ab12c1d0f9a637528b""]","{""domain_signal"": ""domain_weak_or_cross"", ""embedding_similarity"": 0.788682, ""source_domain"": ""cross-domain or other"", ""target_domain"": ""cross-domain or other"", ""token_jaccard"": 0.083333}","[""embedding_similarity"", ""domains""]",run_1b5f0cbf1084aaa8d017,,,,,
relation_3aee4f6d9efc7c1e2634,term_5717f6e639f4b12f4341,Domestic industrial production price index - ENP-East countries,term_fe4e2ce249094bf3ed20,Domestic producer prices - intermediate goods,related_to,0.621505,"[""occ_b79f254366887c1e53ce"", ""occ_f9b86e812ceb9c753290""]","{""domain_signal"": ""same_domain"", ""embedding_similarity"": 0.779588, ""source_domain"": ""economy and finance"", ""target_domain"": ""economy and finance"", ""token_jaccard"": 0.083333}","[""embedding_similarity"", ""domains""]",run_1b5f0cbf1084aaa8d017,,,,,
relation_4be152a5bc3bb71d849f,term_a7ebeda4912ad87981e2,Employment rate of low skilled persons (age group 20-64),term_7a27f1dacce2f021d0c4,Unemployment rates (persons aged 25-64) by educational attainment level,related_to,0.593556,"[""occ_1392ba912a48ba780702"", ""occ_d7eb841ef0daabf291d5""]","{""domain_signal"": ""conflicting_domains"", ""embedding_similarity"": 0.81463, ""source_domain"": ""labour market"", ""target_domain"": ""education"", ""token_jaccard"": 0.125}","[""embedding_similarity"", ""domains""]",run_1b5f0cbf1084aaa8d017,,,,,
relation_1e3e8a2e4091fb4da711,term_99b168fc5730e52ce37d,Population (aged 25 and over) by sex and educational attainment level,term_56b4c088a0be47482038,Pupils from age 5 to the starting age of compulsory education at primary level by sex - % of the population of the corresponding age,related_to,0.576854,"[""occ_235ba5b5b8faeb8b99bb"", ""occ_ab2ce59e85875caf6627""]","{""domain_signal"": ""same_domain"", ""embedding_similarity"": 0.742378, ""source_domain"": ""education"", ""target_domain"": ""education"", ""token_jaccard"": 0.166667}","[""embedding_similarity"", ""domains""]",run_1b5f0cbf1084aaa8d017,,,,,
relation_4f0c7bab9ac53624e5fa,term_26408b77200929d0bb01,Animal output - basic and producer prices,term_fe4e2ce249094bf3ed20,Domestic producer prices - intermediate goods,related_to,0.571568,"[""occ_6549f7bc0dcda2e57410"", ""occ_f9b86e812ceb9c753290""]","{""domain_signal"": ""domain_weak_or_cross"", ""embedding_similarity"": 0.77964, ""source_domain"": ""cross-domain or other"", ""target_domain"": ""economy and finance"", ""token_jaccard"": 0.25}","[""embedding_similarity"", ""domains""]",run_1b5f0cbf1084aaa8d017,,,,,
relation_552b87e6be2f4bc7d2e4,term_26408b77200929d0bb01,Animal output - basic and producer prices,term_f28e10cdf7f618065874,"Producer price indices, crop products",related_to,0.569664,"[""occ_6549f7bc0dcda2e57410"", ""occ_aa0f8667d07d6b20d24a""]","{""domain_signal"": ""domain_weak_or_cross"", ""embedding_similarity"": 0.778054, ""source_domain"": ""cross-domain or other"", ""target_domain"": ""cross-domain or other"", ""token_jaccard"": 0.111111}","[""embedding_similarity"", ""domains""]",run_1b5f0cbf1084aaa8d017,,,,,
relation_c8af53c895a286adefe3,term_0e3fb5e8571efdb988ec,Greenhouse gases emissions from production activities,term_04279f6a3fcd4e3a01d3,Production in industry - energy,related_to,0.569145,"[""occ_ae9f11f8973188ece8e9"", ""occ_bd696313747b13097db0""]","{""domain_signal"": ""domain_weak_or_cross"", ""embedding_similarity"": 0.777621, ""source_domain"": ""cross-domain or other"", ""target_domain"": ""industry, trade, and services"", ""token_jaccard"": 0.125}","[""embedding_similarity"", ""domains""]",run_1b5f0cbf1084aaa8d017,,,,,
relation_e89640042bf13af09dc3,term_e6cd08c5e530a7d55c17,Gross weight of liquid bulk goods transported in short sea shipping from/to the top 5 EU ports for liquid bulk goods,term_783f110b27cf7b2988d8,"volume (in TEUs) of containers transported to/from main ports, by loading status",related_to,0.568347,"[""occ_7cba52314f2e8ba1ebc1"", ""occ_b06721d22ae5a269a1f8""]","{""domain_signal"": ""domain_weak_or_cross"", ""embedding_similarity"": 0.776956, ""source_domain"": ""transport"", ""target_domain"": ""cross-domain or other"", ""token_jaccard"": 0.15}","[""embedding_similarity"", ""domains""]",run_1b5f0cbf1084aaa8d017,,,,,
relation_bc28377950d43238d739,term_233266d63f959636da6c,Exports of goods and services in % of GDP,term_e31f733dac43272facbc,Volume of freight transport relative to GDP,related_to,0.561467,"[""occ_313625d77e3d8c31047b"", ""occ_c38ccab39579a6df97c8""]","{""domain_signal"": ""domain_weak_or_cross"", ""embedding_similarity"": 0.771223, ""source_domain"": ""cross-domain or other"", ""target_domain"": ""cross-domain or other"", ""token_jaccard"": 0.125}","[""embedding_similarity"", ""domains""]",run_1b5f0cbf1084aaa8d017,,,,,
relation_509be73c0fd71f5de9c6,term_6f657ad56da603744e65,Goods road transport enterprises by number of vehicles,term_44182a54b9802a05ffb2,Number of enterprises carrying out cross trade by employment size class,related_to,0.558355,"[""occ_2d8bdefbe89e8afa21f4"", ""occ_492f0925d2895c749f48""]","{""domain_signal"": ""domain_weak_or_cross"", ""embedding_similarity"": 0.768629, ""source_domain"": ""transport"", ""target_domain"": ""cross-domain or other"", ""token_jaccard"": 0.153846}","[""embedding_similarity"", ""domains""]",run_1b5f0cbf1084aaa8d017,,,,,
relation_8af42e51b22557c1dcb7,term_af395f1610bfa9afa413,Exports of goods - machinery and transport equipment,term_6f657ad56da603744e65,Goods road transport enterprises by number of vehicles,related_to,0.557501,"[""occ_492f0925d2895c749f48"", ""occ_eefa8f395d18b1594df8""]","{""domain_signal"": ""domain_weak_or_cross"", ""embedding_similarity"": 0.767918, ""source_domain"": ""cross-domain or other"", ""target_domain"": ""transport"", ""token_jaccard"": 0.222222}","[""embedding_similarity"", ""domains""]",run_1b5f0cbf1084aaa8d017,,,,,
relation_0b1c01dbdd40865c85d6,term_e10167245fc767be14f4,Meat (total production),term_08f3dd440b4f4e4ac60d,Meat production - ENP-South countries,related_to,0.555786,"[""occ_83677e2a7ee351c49b94"", ""occ_9b797ca52e018daf2d36""]","{""domain_signal"": ""domain_weak_or_cross"", ""embedding_similarity"": 0.766489, ""source_domain"": ""cross-domain or other"", ""target_domain"": ""agriculture, forestry, and fisheries"", ""token_jaccard"": 0.333333}","[""embedding_similarity"", ""domains""]",run_1b5f0cbf1084aaa8d017,,,,,
relation_65448707f142fdfb6ad9,term_3016d8f4c9d8fbfa2d3f,Passengers (excluding cruise passengers) transported from/to the main ports,term_783f110b27cf7b2988d8,"volume (in TEUs) of containers transported to/from main ports, by loading status",related_to,0.553932,"[""occ_b06721d22ae5a269a1f8"", ""occ_c992dc17c7867a936f58""]","{""domain_signal"": ""domain_weak_or_cross"", ""embedding_similarity"": 0.764943, ""source_domain"": ""cross-domain or other"", ""target_domain"": ""cross-domain or other"", ""token_jaccard"": 0.333333}","[""embedding_similarity"", ""domains""]",run_1b5f0cbf1084aaa8d017,,,,,
relation_34162c11fa565a057095,term_a7ebeda4912ad87981e2,Employment rate of low skilled persons (age group 20-64),term_d2f14aff04e6b38ff1b0,Persons receiving benefits (other than old age benefits) by risk of poverty and work intensity of the household (population aged 18 to 64),related_to,0.553244,"[""occ_1392ba912a48ba780702"", ""occ_4398d0e5c12c89e096a1""]","{""domain_signal"": ""domain_weak_or_cross"", ""embedding_similarity"": 0.76437, ""source_domain"": ""labour market"", ""target_domain"": ""cross-domain or other"", ""token_jaccard"": 0.136364}","[""embedding_similarity"", ""domains""]",run_1b5f0cbf1084aaa8d017,,,,,
relation_8731a27ef6b602e01c90,term_86c6296d5245a05d0ec6,Industrial and construction production volume index,term_04279f6a3fcd4e3a01d3,Production in industry - energy,related_to,0.542348,"[""occ_3746bae270ac5755e279"", ""occ_bd696313747b13097db0""]","{""domain_signal"": ""domain_weak_or_cross"", ""embedding_similarity"": 0.75529, ""source_domain"": ""cross-domain or other"", ""target_domain"": ""industry, trade, and services"", ""token_jaccard"": 0.142857}","[""embedding_similarity"", ""domains""]",run_1b5f0cbf1084aaa8d017,,,,,
relation_857a83d5832b9885c1b8,term_dd253336ca9a867f3b27,Aggregate propensity to consume by income quintile - experimental statistics,term_c14bca743ac5884f17e2,Mean consumption expenditure of private households on cultural goods and services by income quintile,related_to,0.537921,"[""occ_077b74638fc483123d0d"", ""occ_a4e221b90422d82503e1""]","{""domain_signal"": ""domain_weak_or_cross"", ""embedding_similarity"": 0.7516, ""source_domain"": ""cross-domain or other"", ""target_domain"": ""cross-domain or other"", ""token_jaccard"": 0.133333}","[""embedding_similarity"", ""domains""]",run_1b5f0cbf1084aaa8d017,,,,,
relation_2303eddf7ac234089e6b,term_cec938ba052542d9d4b6,Gross domestic product at market prices by expenditure,term_b28741ef4ee8a1420a20,Health care expenditure,related_to,0.534818,"[""occ_75745eb8e8cc25b18428"", ""occ_c9bdf6f0a238fce49ff6"", ""occ_ec022bce8478ca79bf2b""]","{""domain_signal"": ""domain_weak_or_cross"", ""embedding_similarity"": 0.749015, ""source_domain"": ""economy and finance"", ""target_domain"": ""cross-domain or other"", ""token_jaccard"": 0.111111}","[""embedding_similarity"", ""domains""]",run_1b5f0cbf1084aaa8d017,,,,,
relation_ce57059f3c22c7d25425,term_99869cc8c80491bbbd12,Gender differences in the relative income of elderly people (65+) - EU-SILC survey,term_6740e82c105d11b93340,Unemployment rates by sex and age,related_to,0.531294,"[""occ_2ee9efbbdfb16480dcbb"", ""occ_cfd8e19e648b96138500"", ""occ_d3617d3ba4e29ddbd663""]","{""domain_signal"": ""domain_weak_or_cross"", ""embedding_similarity"": 0.746079, ""source_domain"": ""cross-domain or other"", ""target_domain"": ""labour market"", ""token_jaccard"": 0.0}","[""embedding_similarity"", ""domains""]",run_1b5f0cbf1084aaa8d017,,,,,
relation_a8820fd1976b8119049f,term_54d9b1f4afa97eb30220,Air transport traffic: freight and passengers,term_c81d6ee622d33c0e63b4,Modal split of freight transport,related_to,0.531102,"[""occ_4483cde52d9531171880"", ""occ_61baae140b30501bd880""]","{""domain_signal"": ""domain_weak_or_cross"", ""embedding_similarity"": 0.745918, ""source_domain"": ""cross-domain or other"", ""target_domain"": ""cross-domain or other"", ""token_jaccard"": 0.285714}","[""embedding_similarity"", ""domains""]",run_1b5f0cbf1084aaa8d017,,,,,
relation_d915e9e6972c3f686351,term_98ccf44d2931bdcf2215,Employment rate,term_2277dced936ebe7e514b,Total employment by age group,related_to,0.530806,"[""occ_4f63f421dafa92991486"", ""occ_5a5b5fd9768eeddaaeba""]","{""domain_signal"": ""domain_weak_or_cross"", ""embedding_similarity"": 0.745672, ""source_domain"": ""labour market"", ""target_domain"": ""cross-domain or other"", ""token_jaccard"": 0.2}","[""embedding_similarity"", ""domains""]",run_1b5f0cbf1084aaa8d017,,,,,
relation_10cf6b7109057ac03638,term_9a39fc3791a919f5cdb9,"Population having neither a bath, nor a shower, nor indoor flushing toilet in their household by poverty status",term_0b83f07eaa7dd6ad6447,"Share of total population living in a dwelling with a leaking roof, damp walls, floors or foundation, or rot in window frames of floor",related_to,0.530804,"[""occ_27c1cebb2d92fa371d87"", ""occ_96db5366249647388b89""]","{""domain_signal"": ""domain_weak_or_cross"", ""embedding_similarity"": 0.74567, ""source_domain"": ""cross-domain or other"", ""target_domain"": ""cross-domain or other"", ""token_jaccard"": 0.035714}","[""embedding_similarity"", ""domains""]",run_1b5f0cbf1084aaa8d017,,,,,
relation_399a09201e6e7845cf8d,term_2ac0acffca0463ed9ded,House price index,term_d47300ffaf337f995f13,"House sales - number and index (=100), annual data",related_to,0.529693,"[""occ_48dd05872f82ab2e5eca"", ""occ_5f0a1f12eab7e804284c"", ""occ_e8fae38ea345e5be5d0e""]","{""domain_signal"": ""domain_weak_or_cross"", ""embedding_similarity"": 0.744744, ""source_domain"": ""cross-domain or other"", ""target_domain"": ""cross-domain or other"", ""token_jaccard"": 0.25}","[""embedding_similarity"", ""domains""]",run_1b5f0cbf1084aaa8d017,,,,,
relation_51a7d6aa2c5381d2f52c,term_a1ccdeee056213c3adca,Output of the agricultural industry - basic and producer prices,term_b7a69d80e0c95946c178,Production in industry - consumer durables,related_to,0.527743,"[""occ_6e40ad60c65d9e7d11b0"", ""occ_b48d911107c0e9d8fa4a""]","{""domain_signal"": ""domain_weak_or_cross"", ""embedding_similarity"": 0.743119, ""source_domain"": ""cross-domain or other"", ""target_domain"": ""industry, trade, and services"", ""token_jaccard"": 0.111111}","[""embedding_similarity"", ""domains""]",run_1b5f0cbf1084aaa8d017,,,,,
relation_614aefabbaf41ded7b85,term_91ab15d8f699b278f32c,Agricultural real factor income per annual work unit (AWU),term_38c663b569ebe677c2d6,Gross value added of the agricultural industry,related_to,0.527497,"[""occ_290d9af57d60d8afff06"", ""occ_32c188c3ed6692705634""]","{""domain_signal"": ""domain_weak_or_cross"", ""embedding_similarity"": 0.742914, ""source_domain"": ""cross-domain or other"", ""target_domain"": ""cross-domain or other"", ""token_jaccard"": 0.076923}","[""embedding_similarity"", ""domains""]",run_1b5f0cbf1084aaa8d017,,,,,
relation_0a735cf7548268ec3ebf,term_90d064a0e3555d070ed8,Public expenditure on education - ENP-East countries,term_3767f7ef54c6688a174c,"Ratio of annual expenditure per student at the tertiary level and primary level of education, in public educational institutions",related_to,0.526721,"[""occ_3db1230a479ab8b68fe6"", ""occ_5c981843e91bc23b0e37""]","{""domain_signal"": ""domain_weak_or_cross"", ""embedding_similarity"": 0.742267, ""source_domain"": ""cross-domain or other"", ""target_domain"": ""cross-domain or other"", ""token_jaccard"": 0.1875}","[""embedding_similarity"", ""domains""]",run_1b5f0cbf1084aaa8d017,,,,,
relation_f3949d052d7575c6d976,term_d3a86d6b1442368c3650,Housing cost overburden rate by income quintile - EU-SILC survey,term_452027397b2cdcf36d77,Share of total population not having indoor flushing toilet for the sole use of their household - EU-SILC survey,related_to,0.523686,"[""occ_328c74eba1fcc2cdd2b6"", ""occ_ef73d90f99f4ed008d0a""]","{""domain_signal"": ""domain_weak_or_cross"", ""embedding_similarity"": 0.739739, ""source_domain"": ""cross-domain or other"", ""target_domain"": ""cross-domain or other"", ""token_jaccard"": 0.142857}","[""embedding_similarity"", ""domains""]",run_1b5f0cbf1084aaa8d017,,,,,
relation_22cb92b144c924fc0694,term_06805613d2075f44c3ed,current prices,term_40b19f5a21b3b4e61deb,Price level indices,related_to,0.522935,"[""occ_2a3fe43b920fdff5ecb0"", ""occ_2a6fd7313f80aef76561"", ""occ_3090d7266ac99bd3d4a9"", ""occ_3be4faafa9076c7ff322"", ""occ_5993b0ce993d55a104c5"", ""occ_62fba27a7e6167c42393"", ""occ_77b49f474a004c115639"", ""occ_7c36156788399e0bd8eb"", ""occ_86a62e7415bb9659e067"", ""occ_cf74dedde48d8af3db19"", ""occ_df30f81d1c867fc257cf"", ""occ_e16e97686400b64d86e8"", ""occ_fdfbc2e693f8c16d8072""]","{""domain_signal"": ""domain_weak_or_cross"", ""embedding_similarity"": 0.739112, ""source_domain"": ""cross-domain or other"", ""target_domain"": ""cross-domain or other"", ""token_jaccard"": 0.0}","[""embedding_similarity"", ""domains""]",run_1b5f0cbf1084aaa8d017,,,,,
relation_25a9c666dc6e58b9f05b,term_d3259c0a506408ea96d9,Domestic producer prices - consumer non-durables,term_a1ccdeee056213c3adca,Output of the agricultural industry - basic and producer prices,related_to,0.522755,"[""occ_6e40ad60c65d9e7d11b0"", ""occ_ae371c9bce8d70a570fe""]","{""domain_signal"": ""domain_weak_or_cross"", ""embedding_similarity"": 0.738962, ""source_domain"": ""economy and finance"", ""target_domain"": ""cross-domain or other"", ""token_jaccard"": 0.2}","[""embedding_similarity"", ""domains""]",run_1b5f0cbf1084aaa8d017,,,,,
relation_661edf4a1deae2fbc235,term_751662a2365b33aba273,Median saving rate by income quintile,term_22efd91c36cb3cff4359,Relative median income ratio (65+) - EU-SILC and ECHP surveys,related_to,0.522582,"[""occ_b3bbc74874eacc80fac4"", ""occ_f506ea0ac2eb781748af""]","{""domain_signal"": ""domain_weak_or_cross"", ""embedding_similarity"": 0.738818, ""source_domain"": ""cross-domain or other"", ""target_domain"": ""cross-domain or other"", ""token_jaccard"": 0.166667}","[""embedding_similarity"", ""domains""]",run_1b5f0cbf1084aaa8d017,,,,,
relation_662476d1b8167229994f,term_38c1e42ad3a781b8ce27,Gender differences in the relative income of older people,term_dbffea080c0d5fdff163,Income quintile share ratio (S80/S20) by sex,related_to,0.522407,"[""occ_72a0ef5f6b0be3f1fa4b"", ""occ_e28129c7178b92e5df0e""]","{""domain_signal"": ""domain_weak_or_cross"", ""embedding_similarity"": 0.738673, ""source_domain"": ""cross-domain or other"", ""target_domain"": ""cross-domain or other"", ""token_jaccard"": 0.083333}","[""embedding_similarity"", ""domains""]",run_1b5f0cbf1084aaa8d017,,,,,
relation_6c296ded749984b28b72,term_cf4d38e388c2bc56090a,Maritime passenger transport performed in the Exclusive Economic Zone of the countries,term_9680b4f19d0a8245842f,Passenger air transport over national territory (including territorial sea) - million passenger-km,related_to,0.521853,"[""occ_576413ff415d773f8fde"", ""occ_f1a96fce30959caffa09""]","{""domain_signal"": ""domain_weak_or_cross"", ""embedding_similarity"": 0.738211, ""source_domain"": ""cross-domain or other"", ""target_domain"": ""transport"", ""token_jaccard"": 0.117647}","[""embedding_similarity"", ""domains""]",run_1b5f0cbf1084aaa8d017,,,,,
relation_cbb90e37a9cc9b7211d9,term_0e3fb5e8571efdb988ec,Greenhouse gases emissions from production activities,term_675346f52e1bfda71a21,Production in industry - manufacturing,related_to,0.521412,"[""occ_2f97cf018f41054e5201"", ""occ_ae9f11f8973188ece8e9""]","{""domain_signal"": ""domain_weak_or_cross"", ""embedding_similarity"": 0.737843, ""source_domain"": ""cross-domain or other"", ""target_domain"": ""industry, trade, and services"", ""token_jaccard"": 0.125}","[""embedding_similarity"", ""domains""]",run_1b5f0cbf1084aaa8d017,,,,,
relation_593f5467658bceb3bb1c,term_b847033074daa0b60a7d,Air transport traffic,term_0909d04619556ce772ab,Time spent on travelling by mode of transport (and),related_to,0.520579,"[""occ_4aa6f94bbfaa1c18ec90"", ""occ_63edd6d461b2f5e6985e"", ""occ_abfdb7ca764bdc03caf6""]","{""domain_signal"": ""domain_weak_or_cross"", ""embedding_similarity"": 0.737149, ""source_domain"": ""transport"", ""target_domain"": ""cross-domain or other"", ""token_jaccard"": 0.142857}","[""embedding_similarity"", ""domains""]",run_1b5f0cbf1084aaa8d017,,,,,
relation_027242181e48e315fb8d,term_424bd938c951afe537f5,Average population mid-year by sex and age group,term_d877db962664d4857680,"Out-of-school rate in population of lower secondary school age, by sex",related_to,0.518665,"[""occ_b01a7b503036b08ef745"", ""occ_fdd3d38b03175844bc71""]","{""domain_signal"": ""domain_weak_or_cross"", ""embedding_similarity"": 0.735554, ""source_domain"": ""cross-domain or other"", ""target_domain"": ""education"", ""token_jaccard"": 0.25}","[""embedding_similarity"", ""domains""]",run_1b5f0cbf1084aaa8d017,,,,,
relation_ec5c3d2ec888b319809e,term_0121d15f00fd5074d0bf,Expenditure on waterway transport infrastructure and freight vessels,term_4888eefe70fe4ed02e10,"gross weight of goods transported to/from main ports, by direction",related_to,0.517127,"[""occ_2e60e4bb6e233202feb8"", ""occ_b0c0c421fb034a207468""]","{""domain_signal"": ""domain_weak_or_cross"", ""embedding_similarity"": 0.734272, ""source_domain"": ""cross-domain or other"", ""target_domain"": ""transport"", ""token_jaccard"": 0.0}","[""embedding_similarity"", ""domains""]",run_1b5f0cbf1084aaa8d017,,,,,
relation_0c2cac722cf2c5f4ec44,term_a3677d8c6276e767b3fe,Persons employed in goods road transport enterprises by employment size classes,term_735f5b874e0e33937a24,Unitisation in road freight transport - tonne-kilometre for gross weight of goods,related_to,0.516571,"[""occ_b16cc2d0265d2204bf7e"", ""occ_d7ba521ad1779e1bc7a3""]","{""domain_signal"": ""domain_weak_or_cross"", ""embedding_similarity"": 0.733809, ""source_domain"": ""cross-domain or other"", ""target_domain"": ""transport"", ""token_jaccard"": 0.2}","[""embedding_similarity"", ""domains""]",run_1b5f0cbf1084aaa8d017,,,,,
relation_11bf25a99421d902e14c,term_ded4bcecdf6431047f86,"Passenger cars in accompanied passenger car railway transport, by type of transport",term_d6d506c422eb73f7712b,Railway transport vans,related_to,0.516172,"[""occ_46d6e1db3d0a694b49d7"", ""occ_6a2bbc5b81c052c92f40""]","{""domain_signal"": ""domain_weak_or_cross"", ""embedding_similarity"": 0.733477, ""source_domain"": ""cross-domain or other"", ""target_domain"": ""cross-domain or other"", ""token_jaccard"": 0.25}","[""embedding_similarity"", ""domains""]",run_1b5f0cbf1084aaa8d017,,,,,
relation_cbd362edc4d186d96092,term_3dfd8e54220a5a7f4b4c,"Government final consumption expenditure, current prices",term_aa9dcb3b1b5e3cb0f0d6,Gross value added - NACE Rev. 2: F - current prices,related_to,0.516053,"[""occ_34f1d4ef55caa9a39f56"", ""occ_b1117268c547fdb1d746""]","{""domain_signal"": ""domain_weak_or_cross"", ""embedding_similarity"": 0.733378, ""source_domain"": ""cross-domain or other"", ""target_domain"": ""economy and finance"", ""token_jaccard"": 0.153846}","[""embedding_similarity"", ""domains""]",run_1b5f0cbf1084aaa8d017,,,,,
relation_aabfc2398207e2137e4b,term_8287815d3953999fafc9,Passengers (excluding cruise passengers) transported from/to the main ports quarterly data,term_783f110b27cf7b2988d8,"volume (in TEUs) of containers transported to/from main ports, by loading status",related_to,0.510988,"[""occ_b06721d22ae5a269a1f8"", ""occ_c3673c0785b7fbd50fcf"", ""occ_c9b1df578aac71e63b87""]","{""domain_signal"": ""domain_weak_or_cross"", ""embedding_similarity"": 0.729157, ""source_domain"": ""cross-domain or other"", ""target_domain"": ""cross-domain or other"", ""token_jaccard"": 0.285714}","[""embedding_similarity"", ""domains""]",run_1b5f0cbf1084aaa8d017,,,,,
relation_62244f75fea36f97682e,term_22efcbdc7e86854e5717,Import prices - total industry,term_3b7f7fbc9919a7ca04c3,Retail trade volume of sales - total,related_to,0.506298,"[""occ_8080d2b2140395439331"", ""occ_b80b9bd54049ac658bbd""]","{""domain_signal"": ""domain_weak_or_cross"", ""embedding_similarity"": 0.725248, ""source_domain"": ""cross-domain or other"", ""target_domain"": ""industry, trade, and services"", ""token_jaccard"": 0.125}","[""embedding_similarity"", ""domains""]",run_1b5f0cbf1084aaa8d017,,,,,
relation_2611b242e0cdfbd5a638,term_9cedd100584c1a2e3c09,Gross weight of goods in Ro-ro units transported in short sea shipping from/to the top 5 EU ports for goods in Ro-ro units,term_c943668852a9a733cf2d,Sea transport of goods,related_to,0.506269,"[""occ_7510806ce490d5457e35"", ""occ_c1b571bcd7906e276fb7""]","{""domain_signal"": ""domain_weak_or_cross"", ""embedding_similarity"": 0.725224, ""source_domain"": ""transport"", ""target_domain"": ""cross-domain or other"", ""token_jaccard"": 0.133333}","[""embedding_similarity"", ""domains""]",run_1b5f0cbf1084aaa8d017,,,,,
