relation_id,source_term_id,source_term,target_term_id,target_term,relation_type,confidence,evidence_ids_json,evidence,generation_methods_json,run_id,is_valid_relation,correct_relation_type,gold_relation_type,false_positive_type,notes
relation_4b8973f984c0d9d86493,term_76c28ec5246a7b571a56,employment gap by degree of,term_523b5db9b2693145b25e,Gender employment gap by degree of urbanisation,broader_than,0.830000,"[""occ_86515de1900fac3caf92"", ""occ_f81a76b4326f34299c6c""]","{""domain_signal"": ""same_domain"", ""embedding_similarity"": 0.836909, ""qualifier_tokens"": [""gender"", ""urbanisation""], ""source_domain"": ""labour market"", ""target_domain"": ""labour market"", ""token_jaccard"": 0.6}","[""lexical_containment"", ""qualifier_patterns""]",run_1b4d6642319427ea9aa0,,,,,
relation_5c0eb6fc0620f1ad1d5a,term_fd57e72d270548a46779,"account transactions - secondary income: credits, debits",term_f216ac3c2bf81bef68a4,"Current account transactions - secondary income: credits, debits and balance",broader_than,0.830000,"[""occ_8b0409ded6da51d4473b"", ""occ_bff04f617679b0e49615""]","{""domain_signal"": ""same_domain"", ""embedding_similarity"": 0.930488, ""qualifier_tokens"": [""balance"", ""current""], ""source_domain"": ""economy and finance"", ""target_domain"": ""economy and finance"", ""token_jaccard"": 0.75}","[""lexical_containment"", ""qualifier_patterns""]",run_1b4d6642319427ea9aa0,,,,,
relation_6279a5a65abb471267bf,term_b32cb59be4e4664a9760,Unemployment rates by,term_4d6bf3bca28419bd6dd0,disparities in long-term unemployment rates,broader_than,0.830000,"[""occ_02667e921f79a91429d6"", ""occ_36c20b8fe480990adb0e"", ""occ_6fb1e5a9fec88d3c3454"", ""occ_8bfada6d48a7b0825789""]","{""domain_signal"": ""same_domain"", ""embedding_similarity"": 0.761481, ""qualifier_tokens"": [""disparities"", ""long"", ""term""], ""source_domain"": ""labour market"", ""target_domain"": ""labour market"", ""token_jaccard"": 0.4}","[""lexical_containment"", ""qualifier_patterns""]",run_1b4d6642319427ea9aa0,,,,,
relation_72ef788669b6a1e6d9df,term_ea91b93ff5adb4596079,Gross value added of the,term_f69b2004f76c86f09b48,Gross value added - NACE Rev. 2,broader_than,0.830000,"[""occ_06737f95976dd6ba10f6"", ""occ_1e9d667434607c7fb9a8"", ""occ_21c1e4b0d07de8ed71fa"", ""occ_23029bfc1e9542452973"", ""occ_249f6cd5f51a47120b21"", ""occ_385bd528bb9ffe37de5b"", ""occ_47206f909ff69adcca57"", ""occ_4f2a31918a335c5fc802"", ""occ_54ca89dac8c520f4b807"", ""occ_5a7ef3fedc2fd6530636"", ""occ_76c17ec94154b46b2ff8"", ""occ_894b39094bcc45fbb7aa"", ""occ_9201d6c75c670d0e4039"", ""occ_a7e19eabb243cfe885bd"", ""occ_b5495e85b39cb5b7d7e1"", ""occ_b6c7e97d81ea133fe3f1"", ""occ_bc4fe5a2f63a4e0334aa"", ""occ_bd72f5c9877ea7379dc9"", ""occ_c926a9f5a4b33688524b"", ""occ_d0e09b460a7547d7a892"", ""occ_dc83cad35911fad1866b"", ""occ_efc2d4345042b88ea8d4"", ""occ_f577b30341ef706ec87b"", ""occ_f6887a7474a1b1797538"", ""occ_fe419b25980a47ba74d8""]","{""domain_signal"": ""same_domain"", ""embedding_similarity"": 0.866173, ""qualifier_tokens"": [""2"", ""nace"", ""rev""], ""source_domain"": ""economy and finance"", ""target_domain"": ""economy and finance"", ""token_jaccard"": 0.5}","[""lexical_containment"", ""qualifier_patterns""]",run_1b4d6642319427ea9aa0,,,,,
relation_8a032970c60eb74b9146,term_bc6f5734be5c0a013c37,Gross value added - NACE Rev,term_8cddf207ccad91a60de9,Gross value added - NACE Rev. 2: C - current prices,broader_than,0.830000,"[""occ_020b9e9e247b92abc174"", ""occ_121ff44c74a5b9810947"", ""occ_230382eea38be8fa4516"", ""occ_2323404f5223c9cbc815"", ""occ_25e2bc57307dbd2c0138"", ""occ_300ba53865f96f40dc98"", ""occ_3bc9b13cfaa41c8ec31e"", ""occ_478f8fa3fcd8641c5c3e"", ""occ_5cf118cfcfce6a6af430"", ""occ_6fd3f899e429e807fa23"", ""occ_73c107c8003077f5607a"", ""occ_86bf323618ca32da44b7"", ""occ_903979454b67f6c159cb"", ""occ_965493c762f187ffdbc9"", ""occ_9f9af87ea2b8b1fd461f"", ""occ_a2085e74278f162e247e"", ""occ_a30f0f0c2bb9295dfdcc"", ""occ_a758c7372a31145e2c5c"", ""occ_af63aee0d6d2e10ef2cb"", ""occ_bcca920536efc88d3c83"", ""occ_d17fc45d029d4b8012ef"", ""occ_d9af56e7807b701289d1"", ""occ_e27b67c95b0db61f45f7"", ""occ_f04c35f26d9558fac101"", ""occ_f22defe800277e756102""]","{""domain_signal"": ""same_domain"", ""embedding_similarity"": 0.864693, ""qualifier_tokens"": [""2"", ""c"", ""current"", ""prices""], ""source_domain"": ""economy and finance"", ""target_domain"": ""economy and finance"", ""token_jaccard"": 0.555556}","[""lexical_containment"", ""qualifier_patterns""]",run_1b4d6642319427ea9aa0,,,,,
relation_968ff7fe8eb4ae8af945,term_16ee6bbe8c8aaeb6ff1d,Aquaculture production by,term_9ec1cc83febf61330d25,Aquaculture production in tonnes and,broader_than,0.830000,"[""occ_6e3210f9dd57df2502e4"", ""occ_fa55e539ff938b06f6dc""]","{""domain_signal"": ""same_domain"", ""embedding_similarity"": 0.913598, ""qualifier_tokens"": [""tonnes""], ""source_domain"": ""agriculture, forestry, and fisheries"", ""target_domain"": ""agriculture, forestry, and fisheries"", ""token_jaccard"": 0.666667}","[""lexical_containment"", ""qualifier_patterns""]",run_1b4d6642319427ea9aa0,,,,,
relation_a06821062a7fddb49208,term_5c6ff2f12a91290d5035,"threshold after social transfers, income per",term_b0e0078e6102d7d65909,"poverty threshold after social transfers, income per month",broader_than,0.830000,"[""occ_ce548d48d4b536f0db59"", ""occ_f8aaefe1fecb9b0f0e38""]","{""domain_signal"": ""same_domain"", ""embedding_similarity"": 0.910587, ""qualifier_tokens"": [""month"", ""poverty""], ""source_domain"": ""social conditions and equality"", ""target_domain"": ""social conditions and equality"", ""token_jaccard"": 0.75}","[""lexical_containment"", ""qualifier_patterns""]",run_1b4d6642319427ea9aa0,,,,,
relation_ad88b8f677d255670ec0,term_718ed030d8c48d607f54,in Gross value added,term_bc6f5734be5c0a013c37,Gross value added - NACE Rev,broader_than,0.830000,"[""occ_020b9e9e247b92abc174"", ""occ_121ff44c74a5b9810947"", ""occ_230382eea38be8fa4516"", ""occ_2323404f5223c9cbc815"", ""occ_25e2bc57307dbd2c0138"", ""occ_300ba53865f96f40dc98"", ""occ_3bc9b13cfaa41c8ec31e"", ""occ_478f8fa3fcd8641c5c3e"", ""occ_5cf118cfcfce6a6af430"", ""occ_6fd3f899e429e807fa23"", ""occ_73c107c8003077f5607a"", ""occ_86bf323618ca32da44b7"", ""occ_903979454b67f6c159cb"", ""occ_965493c762f187ffdbc9"", ""occ_9f9af87ea2b8b1fd461f"", ""occ_a2085e74278f162e247e"", ""occ_a30f0f0c2bb9295dfdcc"", ""occ_a758c7372a31145e2c5c"", ""occ_af63aee0d6d2e10ef2cb"", ""occ_b15bf5b5f078132c6c64"", ""occ_bcca920536efc88d3c83"", ""occ_d17fc45d029d4b8012ef"", ""occ_d2ce400b4c4cd9d9d2e6"", ""occ_e27b67c95b0db61f45f7"", ""occ_f04c35f26d9558fac101"", ""occ_f22defe800277e756102""]","{""domain_signal"": ""same_domain"", ""embedding_similarity"": 0.855293, ""qualifier_tokens"": [""nace"", ""rev""], ""source_domain"": ""economy and finance"", ""target_domain"": ""economy and finance"", ""token_jaccard"": 0.6}","[""lexical_containment"", ""qualifier_patterns""]",run_1b4d6642319427ea9aa0,,,,,
relation_c331387bc298ea935369,term_b5d071d9bc5b609ac5e4,Employment and employment,term_290bbaa73df30999a339,1.1 activity and employment,broader_than,0.830000,"[""occ_17b71724bc9d419ed64a"", ""occ_de22f700e2ab735469c2""]","{""domain_signal"": ""same_domain"", ""embedding_similarity"": 0.853761, ""qualifier_tokens"": [""1"", ""activity""], ""source_domain"": ""labour market"", ""target_domain"": ""labour market"", ""token_jaccard"": 0.333333}","[""lexical_containment"", ""qualifier_patterns""]",run_1b4d6642319427ea9aa0,,,,,
relation_35c715c3a0b539d1fb0c,term_a91746d8ca218c325c83,"Retail trade volume of sales - food, beverages",term_3b7f7fbc9919a7ca04c3,Retail trade volume of sales - total,related_to,0.812772,"[""occ_2c204f5a94a40f95e37e"", ""occ_b80b9bd54049ac658bbd""]","{""domain_signal"": ""same_domain"", ""embedding_similarity"": 0.87231, ""source_domain"": ""industry, trade, and services"", ""target_domain"": ""industry, trade, and services"", ""token_jaccard"": 0.571429}","[""embedding_similarity"", ""domains""]",run_1b4d6642319427ea9aa0,,,,,
relation_7db88b4f9d2e612f00d3,term_aa68604b0a18d14e8f75,Total employment by age group - ENP-South countries,term_3e78a36a740b5f059ecd,Unemployment rates by sex and age - ENP-South countries,related_to,0.809060,"[""occ_0f5a23a6e83f9ace32d8"", ""occ_300099d7b1705677f2e5""]","{""domain_signal"": ""same_domain"", ""embedding_similarity"": 0.869216, ""source_domain"": ""labour market"", ""target_domain"": ""labour market"", ""token_jaccard"": 0.4}","[""embedding_similarity"", ""domains""]",run_1b4d6642319427ea9aa0,,,,,
relation_73e2865c4b28a3595677,term_ad1c16ab38e9700e1485,in the relative income of older,term_57fb20fa0ebb3311ba5f,Median relative income of elderly,related_to,0.794484,"[""occ_5472ffe3c39909c85d0c"", ""occ_7cdd4fc9edda49fa233f"", ""occ_a4c792b199c4f775f784""]","{""domain_signal"": ""domain_weak_or_cross"", ""embedding_similarity"": 0.898737, ""source_domain"": ""cross-domain or other"", ""target_domain"": ""cross-domain or other"", ""token_jaccard"": 0.4}","[""embedding_similarity"", ""domains""]",run_1b4d6642319427ea9aa0,,,,,
relation_94d833d613ca76461bfb,term_1da9fc59311a552a9ac2,coefficient on household population - experimental,term_fc07b47631d01b3c08c3,Gini coefficient on household population,related_to,0.785809,"[""occ_009719c8e9a730ada7d2"", ""occ_ffd71768e915bc195f9b""]","{""domain_signal"": ""same_domain"", ""embedding_similarity"": 0.849841, ""source_domain"": ""population and demography"", ""target_domain"": ""population and demography"", ""token_jaccard"": 0.6}","[""embedding_similarity"", ""domains""]",run_1b4d6642319427ea9aa0,,,,,
relation_17d4af30f3ccf70c55eb,term_1cffd66b8825402d8cd6,Domestic producer prices - capital goods,term_f090b674238862d7a601,domestic product at market prices by,related_to,0.785661,"[""occ_1075d94fb5aa9cb3a5aa"", ""occ_4b789a655ff776eb53aa"", ""occ_b2cc2da25e07bc1eb592""]","{""domain_signal"": ""same_domain"", ""embedding_similarity"": 0.849717, ""source_domain"": ""economy and finance"", ""target_domain"": ""economy and finance"", ""token_jaccard"": 0.25}","[""embedding_similarity"", ""domains""]",run_1b4d6642319427ea9aa0,,,,,
relation_be3c84a52f04342e5ddb,term_38c1e42ad3a781b8ce27,Gender differences in the relative income of older people,term_a178a8266744d21ef5eb,relative income of elderly people,related_to,0.780938,"[""occ_72a0ef5f6b0be3f1fa4b"", ""occ_a15274f7f350f2506fd0"", ""occ_f723da20766b01525f55""]","{""domain_signal"": ""domain_weak_or_cross"", ""embedding_similarity"": 0.887449, ""source_domain"": ""cross-domain or other"", ""target_domain"": ""cross-domain or other"", ""token_jaccard"": 0.428571}","[""embedding_similarity"", ""domains""]",run_1b4d6642319427ea9aa0,,,,,
relation_01f660078544daeb534d,term_46c78c45f8f9496604a8,land prices,term_6cc6165729f5e7f40aea,Agricultural land prices by region,broader_than,0.780000,"[""occ_1064ba9623122e2dd234"", ""occ_bcbc12880e327229b93e""]","{""domain_signal"": ""domain_weak_or_cross"", ""embedding_similarity"": 0.833509, ""qualifier_tokens"": [""agricultural"", ""region""], ""source_domain"": ""cross-domain or other"", ""target_domain"": ""cross-domain or other"", ""token_jaccard"": 0.5}","[""lexical_containment"", ""qualifier_patterns""]",run_1b4d6642319427ea9aa0,,,,,
relation_084e2ca6b0bddb40b5b3,term_add4e147786865bf0147,"by area, production",term_92b28bca46a0f5997fd8,"winter cereal mixtures by area, production and",broader_than,0.780000,"[""occ_2ebfafec37b544be2f26"", ""occ_758bda6c9677419e12df"", ""occ_afa6d2e58d1bed9edf73""]","{""domain_signal"": ""domain_weak_or_cross"", ""embedding_similarity"": 0.750081, ""qualifier_tokens"": [""cereal"", ""mixtures"", ""winter""], ""source_domain"": ""cross-domain or other"", ""target_domain"": ""agriculture, forestry, and fisheries"", ""token_jaccard"": 0.4}","[""lexical_containment"", ""qualifier_patterns""]",run_1b4d6642319427ea9aa0,,,,,
relation_08d7ecfb799a35e4ce7d,term_add4e147786865bf0147,"by area, production",term_03f6cea24e5477ac14c6,"Grain maize and corn-cob-mix by area, production",broader_than,0.780000,"[""occ_2ebfafec37b544be2f26"", ""occ_813581518506a8a64f64"", ""occ_afa6d2e58d1bed9edf73""]","{""domain_signal"": ""domain_weak_or_cross"", ""embedding_similarity"": 0.775689, ""qualifier_tokens"": [""cob"", ""corn"", ""grain"", ""maize"", ""mix""], ""source_domain"": ""cross-domain or other"", ""target_domain"": ""agriculture, forestry, and fisheries"", ""token_jaccard"": 0.285714}","[""lexical_containment"", ""qualifier_patterns""]",run_1b4d6642319427ea9aa0,,,,,
relation_0c0bb3a126eec8ce8008,term_f722d1f41d929e7de3ad,median income ratio,term_3de4fab0404f410eda9e,Relative median income ratio (65+),broader_than,0.780000,"[""occ_526c006638e9296edf7b"", ""occ_5c7f1a54fb274f8a3e7d"", ""occ_617082c02d1704cee11f""]","{""domain_signal"": ""domain_weak_or_cross"", ""embedding_similarity"": 0.833749, ""qualifier_tokens"": [""65"", ""relative""], ""source_domain"": ""cross-domain or other"", ""target_domain"": ""cross-domain or other"", ""token_jaccard"": 0.6}","[""lexical_containment"", ""qualifier_patterns""]",run_1b4d6642319427ea9aa0,,,,,
relation_158645ea00117c7542d5,term_45b171bec90179238cf0,volume of sales - automotive,term_ba47358bfc54de8095aa,Retail trade volume of sales - automotive fuel,broader_than,0.780000,"[""occ_80ed9cffa128b27637ad"", ""occ_bb7bf99b72aba6b63238""]","{""domain_signal"": ""domain_weak_or_cross"", ""embedding_similarity"": 0.889663, ""qualifier_tokens"": [""fuel"", ""retail"", ""trade""], ""source_domain"": ""cross-domain or other"", ""target_domain"": ""cross-domain or other"", ""token_jaccard"": 0.5}","[""lexical_containment"", ""qualifier_patterns""]",run_1b4d6642319427ea9aa0,,,,,
relation_1974004acdf57688f112,term_eefc544c1138ec1c359a,land prices by,term_0e0b3810707546d985d4,Agricultural land prices by region - historical data,broader_than,0.780000,"[""occ_3a9010f708fa05f68505"", ""occ_59a1b38faa076944e27d""]","{""domain_signal"": ""domain_weak_or_cross"", ""embedding_similarity"": 0.781233, ""qualifier_tokens"": [""agricultural"", ""data"", ""historical"", ""region""], ""source_domain"": ""cross-domain or other"", ""target_domain"": ""cross-domain or other"", ""token_jaccard"": 0.333333}","[""lexical_containment"", ""qualifier_patterns""]",run_1b4d6642319427ea9aa0,,,,,
relation_19b594b2a4a14125bba5,term_12c66eaf8c3ea38e3510,Gross value added in,term_46377f4348a5dad9645b,Gross value added by industry - ENP-South,broader_than,0.780000,"[""occ_058cd5615826bd2ce59b"", ""occ_533b05cf32e5fccbc146""]","{""domain_signal"": ""domain_weak_or_cross"", ""embedding_similarity"": 0.848947, ""qualifier_tokens"": [""enp"", ""industry"", ""south""], ""source_domain"": ""cross-domain or other"", ""target_domain"": ""economy and finance"", ""token_jaccard"": 0.5}","[""lexical_containment"", ""qualifier_patterns""]",run_1b4d6642319427ea9aa0,,,,,
relation_1e456c461686377f9d93,term_0d752fa41e09bba6e3ba,Expenditure on road,term_27f5a1f9c59e1b87dc68,Expenditure on road transport vehicles and road infrastructure,broader_than,0.780000,"[""occ_2cd476ce382f4d7a1f2d"", ""occ_2f05573fd47fd8f1031e""]","{""domain_signal"": ""domain_weak_or_cross"", ""embedding_similarity"": 0.90793, ""qualifier_tokens"": [""infrastructure"", ""transport"", ""vehicles""], ""source_domain"": ""cross-domain or other"", ""target_domain"": ""cross-domain or other"", ""token_jaccard"": 0.4}","[""lexical_containment"", ""qualifier_patterns""]",run_1b4d6642319427ea9aa0,,,,,
relation_2b472ca4387a742c2f6a,term_549a45085fa8ec14e92c,of sales - non,term_6aa56e21edd97d15c957,volume of sales - non food,broader_than,0.780000,"[""occ_6f8e5b1277e2f2b1430a"", ""occ_a196afaca6955c02bdce""]","{""domain_signal"": ""domain_weak_or_cross"", ""embedding_similarity"": 0.855678, ""qualifier_tokens"": [""food"", ""volume""], ""source_domain"": ""cross-domain or other"", ""target_domain"": ""cross-domain or other"", ""token_jaccard"": 0.5}","[""lexical_containment"", ""qualifier_patterns""]",run_1b4d6642319427ea9aa0,,,,,
relation_3b3ebfd09339d1986543,term_b5d071d9bc5b609ac5e4,Employment and employment,term_27403ee3a08ef6612373,"Employment, domestic concept",broader_than,0.780000,"[""occ_17b71724bc9d419ed64a"", ""occ_62004064f4061717212d"", ""occ_c5df37801dcfd14f0e3d""]","{""domain_signal"": ""domain_weak_or_cross"", ""embedding_similarity"": 0.764526, ""qualifier_tokens"": [""concept"", ""domestic""], ""source_domain"": ""labour market"", ""target_domain"": ""cross-domain or other"", ""token_jaccard"": 0.333333}","[""lexical_containment"", ""qualifier_patterns""]",run_1b4d6642319427ea9aa0,,,,,
relation_3f5bece3d2b20e155187,term_2cc5feb912afb30a9d78,of equivalised disposable income before social,term_f95e4165091e9bc7e208,equivalised disposable income before social transfers,broader_than,0.780000,"[""occ_2d0c5693e479e7410a3f"", ""occ_77714fc32854f7fecb3e"", ""occ_c713bfd2e432d134ea52"", ""occ_e60a93527b1e174219c4""]","{""domain_signal"": ""domain_weak_or_cross"", ""embedding_similarity"": 0.912601, ""qualifier_tokens"": [""transfers""], ""source_domain"": ""cross-domain or other"", ""target_domain"": ""cross-domain or other"", ""token_jaccard"": 0.833333}","[""lexical_containment"", ""qualifier_patterns""]",run_1b4d6642319427ea9aa0,,,,,
relation_4c41d9e2ad8c08744424,term_10683833ea7f75996adf,employment nor,term_59bf568aa1488d615c43,Young persons neither in employment nor,broader_than,0.780000,"[""occ_368f5d51ff142fbac781"", ""occ_502d2d4d719d8fad9db1"", ""occ_6577c02d6a5619a77577"", ""occ_a9088dbf7fea107d7ac3"", ""occ_d52ba481283edfc76b5e"", ""occ_d7ee6b586a9888551c02""]","{""domain_signal"": ""domain_weak_or_cross"", ""embedding_similarity"": 0.8514, ""qualifier_tokens"": [""neither"", ""persons"", ""young""], ""source_domain"": ""cross-domain or other"", ""target_domain"": ""labour market"", ""token_jaccard"": 0.4}","[""lexical_containment"", ""qualifier_patterns""]",run_1b4d6642319427ea9aa0,,,,,
relation_67ee6b4f316e6ec47ac5,term_447987aba9d48a175769,Share of total population considering their dwelling as,term_d6eb62d83d043213445a,Share of total population considering their dwelling as too dark - EU-SILC survey,broader_than,0.780000,"[""occ_81a229fd977bd8164772"", ""occ_fe332446f09aff2feb81""]","{""domain_signal"": ""domain_weak_or_cross"", ""embedding_similarity"": 0.82047, ""qualifier_tokens"": [""dark"", ""eu"", ""silc"", ""survey"", ""too""], ""source_domain"": ""population and demography"", ""target_domain"": ""cross-domain or other"", ""token_jaccard"": 0.583333}","[""lexical_containment"", ""qualifier_patterns""]",run_1b4d6642319427ea9aa0,,,,,
relation_686279e4f8d9ea4db573,term_0502a6d764eb382c65e2,level by sex - % of the population,term_f150f3558b02ccb83c71,at primary level by sex - % of the population,broader_than,0.780000,"[""occ_3c8a62ab53d006098662"", ""occ_b86d59c61fc2daeefd1a"", ""occ_c433f092e2b8ce8fbc7e"", ""occ_d34c75f8b5bbb6519e2d"", ""occ_e858e3c07568f7bc6adf"", ""occ_f916a3a013efe2bfb2a8""]","{""domain_signal"": ""domain_weak_or_cross"", ""embedding_similarity"": 0.885064, ""qualifier_tokens"": [""at"", ""primary""], ""source_domain"": ""cross-domain or other"", ""target_domain"": ""population and demography"", ""token_jaccard"": 0.6}","[""lexical_containment"", ""qualifier_patterns""]",run_1b4d6642319427ea9aa0,,,,,
relation_a3a87eb603cbf8d4a91e,term_94ce34dd29de251ebb4f,social transfers on income,term_5fec9dc4211a8d76d0c6,Effect of social transfers on income,broader_than,0.780000,"[""occ_02364a7930a57483c641"", ""occ_0d37fe34ba83dfb39e9c"", ""occ_bcd8b84da5f968b3641c""]","{""domain_signal"": ""domain_weak_or_cross"", ""embedding_similarity"": 0.946751, ""qualifier_tokens"": [""effect""], ""source_domain"": ""cross-domain or other"", ""target_domain"": ""cross-domain or other"", ""token_jaccard"": 0.75}","[""lexical_containment"", ""qualifier_patterns""]",run_1b4d6642319427ea9aa0,,,,,
relation_a423c162a1533c4dbd00,term_715f73c655a07a74f8d3,of cross trade and employment,term_f8b1f7c446f8c97e0f9c,cross trade and employment size class,broader_than,0.780000,"[""occ_ab94f43cdeb53c24ba91"", ""occ_b1261d6f365b28350ad5"", ""occ_d86db509de4120774f43""]","{""domain_signal"": ""domain_weak_or_cross"", ""embedding_similarity"": 0.826729, ""qualifier_tokens"": [""class"", ""size""], ""source_domain"": ""cross-domain or other"", ""target_domain"": ""cross-domain or other"", ""token_jaccard"": 0.6}","[""lexical_containment"", ""qualifier_patterns""]",run_1b4d6642319427ea9aa0,,,,,
relation_b06448b39ce195bb041b,term_0425ca3ee69cc67b4b25,consumption expenditure of households and,term_fcbaef808b290197842f,Mean consumption expenditure of private households on sporting goods and services by income quintile,broader_than,0.780000,"[""occ_2e40bd3bfad9b9773a86"", ""occ_777a7a1f3bcb0064cba0"", ""occ_c7d0ee9ef6440ee6ccdf"", ""occ_d740c8b86b4ac08cba9b"", ""occ_f3d46bd57fc9eaffe49d""]","{""domain_signal"": ""domain_weak_or_cross"", ""embedding_similarity"": 0.839565, ""qualifier_tokens"": [""goods"", ""income"", ""mean"", ""private"", ""quintile"", ""services"", ""sporting""], ""source_domain"": ""cross-domain or other"", ""target_domain"": ""cross-domain or other"", ""token_jaccard"": 0.3}","[""lexical_containment"", ""qualifier_patterns""]",run_1b4d6642319427ea9aa0,,,,,
relation_ceb66f707f10435a0d10,term_5c29fa6f7e251d392744,prices of main,term_4237324833fb52ea4141,prices of main crop potatoes,broader_than,0.780000,"[""occ_7021bc9729c40c823a4c"", ""occ_fbdb330d813662e016f7""]","{""domain_signal"": ""domain_weak_or_cross"", ""embedding_similarity"": 0.856587, ""qualifier_tokens"": [""crop"", ""potatoes""], ""source_domain"": ""cross-domain or other"", ""target_domain"": ""cross-domain or other"", ""token_jaccard"": 0.5}","[""lexical_containment"", ""qualifier_patterns""]",run_1b4d6642319427ea9aa0,,,,,
relation_dc93d1b8cd502bdd0b1c,term_4866ae275dcc212bf3d9,level by sex - % of the population of the,term_a4c2a384437dc4355c99,primary level by sex - % of the population,broader_than,0.780000,"[""occ_3aeb32ffeb72349d9f5e"", ""occ_4587aa57704c2087d3d5"", ""occ_516292e5b725065e2a69"", ""occ_567e3705d37482026e68"", ""occ_97e0136887a7ef53fff4"", ""occ_a27a6db290c1169ba5c1""]","{""domain_signal"": ""domain_weak_or_cross"", ""embedding_similarity"": 0.910471, ""qualifier_tokens"": [""primary""], ""source_domain"": ""population and demography"", ""target_domain"": ""cross-domain or other"", ""token_jaccard"": 0.75}","[""lexical_containment"", ""qualifier_patterns""]",run_1b4d6642319427ea9aa0,,,,,
relation_dd1a9064f3f6c851ab85,term_5c315fd5bf1e39022cfd,Selling prices of,term_28e55f39f3d283f69f27,Selling prices of fresh,broader_than,0.780000,"[""occ_3d4a1747aadac4746429"", ""occ_3f5fccc2a929bce37966"", ""occ_5f6c159b572b31e6514c"", ""occ_7367bb2868b2384840b8"", ""occ_81fb48d1db9f1f1f59a2"", ""occ_836993bbfd7ac2b81f89"", ""occ_88d8279b11d08688a40c"", ""occ_990b86e03fbfab769ae9"", ""occ_9dbfac7cabc49250cd5d"", ""occ_c8db1c7502dbe81d0a15"", ""occ_de73d7f2d303a4464949"", ""occ_e9085e25d28cf53946d9"", ""occ_f3411c7ec66f5710090d"", ""occ_ffb87aa2163117920ec1""]","{""domain_signal"": ""domain_weak_or_cross"", ""embedding_similarity"": 0.879446, ""qualifier_tokens"": [""fresh""], ""source_domain"": ""cross-domain or other"", ""target_domain"": ""economy and finance"", ""token_jaccard"": 0.666667}","[""lexical_containment"", ""qualifier_patterns""]",run_1b4d6642319427ea9aa0,,,,,
relation_e719964c1b6dc72e0f20,term_76bb631a1b238cc190ea,Population aged,term_2e8cbd82183180402590,Vaccination against influenza of population aged 65 and over,broader_than,0.780000,"[""occ_6d11a590c887dee63589"", ""occ_9fa30f22983bf8f93cfc"", ""occ_e7776541556ecd6a7e2e""]","{""domain_signal"": ""domain_weak_or_cross"", ""embedding_similarity"": 0.63641, ""qualifier_tokens"": [""65"", ""against"", ""influenza"", ""over"", ""vaccination""], ""source_domain"": ""population and demography"", ""target_domain"": ""cross-domain or other"", ""token_jaccard"": 0.285714}","[""lexical_containment"", ""qualifier_patterns""]",run_1b4d6642319427ea9aa0,,,,,
relation_261c50f0236b19bd9ab9,term_1368a4d264e92ca6cb85,consumption expenditure of private households,term_ecc8bc2552e5ce0fdac7,domestic expenditure,related_to,0.775397,"[""occ_07b0fff0aebcb48d098d"", ""occ_35a90f6d504786bf4b08"", ""occ_a66205474a5235d2dd29"", ""occ_c2fcf6716e6b974458f3""]","{""domain_signal"": ""same_domain"", ""embedding_similarity"": 0.841164, ""source_domain"": ""economy and finance"", ""target_domain"": ""economy and finance"", ""token_jaccard"": 0.2}","[""embedding_similarity"", ""domains""]",run_1b4d6642319427ea9aa0,,,,,
relation_1a6b188a56d8b9d18b82,term_0968cd34fedd688fdb6e,Annual aquaculture production - live weight in,term_cc058c918f785200386b,Aquaculture production in tonnes,related_to,0.773920,"[""occ_13830332f001aaab6297"", ""occ_b520940da2d6bdb44429""]","{""domain_signal"": ""same_domain"", ""embedding_similarity"": 0.839933, ""source_domain"": ""agriculture, forestry, and fisheries"", ""target_domain"": ""agriculture, forestry, and fisheries"", ""token_jaccard"": 0.333333}","[""embedding_similarity"", ""domains""]",run_1b4d6642319427ea9aa0,,,,,
relation_c9eada95feb3b093c6b0,term_9c279c237f4aca643020,and employment rates,term_8c06b7d54970a678d1a5,Unemployment rates (persons,related_to,0.769036,"[""occ_4f8084b849803df56f24"", ""occ_67519aaf6997904db05a""]","{""domain_signal"": ""same_domain"", ""embedding_similarity"": 0.835864, ""source_domain"": ""labour market"", ""target_domain"": ""labour market"", ""token_jaccard"": 0.25}","[""embedding_similarity"", ""domains""]",run_1b4d6642319427ea9aa0,,,,,
relation_dc4622cc8993e2ec0d18,term_dc28f73cd84fbccc0a1a,Population having neither,term_735f46f25b3e54dd448e,Population without the citizenship of,related_to,0.763182,"[""occ_23c6b2423174d8338fa3"", ""occ_587e1b77c161a53b9c09""]","{""domain_signal"": ""same_domain"", ""embedding_similarity"": 0.830985, ""source_domain"": ""population and demography"", ""target_domain"": ""population and demography"", ""token_jaccard"": 0.2}","[""embedding_similarity"", ""domains""]",run_1b4d6642319427ea9aa0,,,,,
relation_0705e4d30701a05c7419,term_6656ce5e56d926bb5e56,product at market prices by,term_9948d6bb850085aa10f4,"product, current prices",related_to,0.763162,"[""occ_23bc7a3021d387940d6f"", ""occ_841976f7428e2843fd71"", ""occ_a0433cb8ecf6181150b7""]","{""domain_signal"": ""same_domain"", ""embedding_similarity"": 0.830968, ""source_domain"": ""economy and finance"", ""target_domain"": ""economy and finance"", ""token_jaccard"": 0.4}","[""embedding_similarity"", ""domains""]",run_1b4d6642319427ea9aa0,,,,,
