term_id,canonical_term,matching_key,split,stratum,table_count,occurrence_count,role_summary_json,feature_summary_json,category,annotator_id,notes,audit_source,target_cohort
term_e47ff7e1d39c637a9458,Median equivalised income,median equivalised income,train_dev,metadata_value|occ_21_plus|tables_6_20|no_title|no_header|value|single_role,9,1191,"{""metadata_value"": 1191}","{""has_header_evidence"": false, ""has_metadata_value_evidence"": true, ""has_title_evidence"": false, ""metadata_columns"": [""Statistical information""], ""occurrence_count"": 1191, ""table_count"": 9}",dimension_value,codex_domain_inferred_primary,Domain-inferred audit: metadata or domain evidence identifies a member of a dimension. Primary targeted reclaim label.,targeted_reclaim,frequent_value_metadata_value
term_e79fd8cbd617494da02d,Lisboa Santa Apolónia - Porto Campanhã,lisboa santa apolónia - porto campanhã,train_dev,metadata_value|occ_6_20|tables_2_5|no_title|no_header|value|single_role,2,6,"{""metadata_value"": 6}","{""has_header_evidence"": false, ""has_metadata_value_evidence"": true, ""has_title_evidence"": false, ""metadata_columns"": [""Rail network Segment (2015)"", ""Rail network segment (2020)""], ""occurrence_count"": 6, ""table_count"": 2}",dimension_value,codex_domain_inferred_primary,Domain-inferred audit: metadata or domain evidence identifies a member of a dimension. Primary targeted reclaim label.,targeted_reclaim,frequent_value_metadata_value
term_e853724e1b544ddaece4,Attnang Puchheim - Steindorf B.Straßwalchen,attnang puchheim - steindorf b.strasswalchen,train_dev,metadata_value|occ_2_5|tables_2_5|no_title|no_header|value|single_role,2,5,"{""metadata_value"": 5}","{""has_header_evidence"": false, ""has_metadata_value_evidence"": true, ""has_title_evidence"": false, ""metadata_columns"": [""Rail network segment (2005)"", ""Rail network segment (2010)""], ""occurrence_count"": 5, ""table_count"": 2}",dimension_value,codex_domain_inferred_primary,Domain-inferred audit: metadata or domain evidence identifies a member of a dimension. Primary targeted reclaim label.,targeted_reclaim,frequent_value_metadata_value
term_ee682942bb05f46cb801,Megawatt,megawatt,train_dev,metadata_value|occ_21_plus|tables_1|no_title|no_header|value|single_role,1,71,"{""metadata_value"": 71}","{""has_header_evidence"": false, ""has_metadata_value_evidence"": true, ""has_title_evidence"": false, ""metadata_columns"": [""Unit of measure""], ""occurrence_count"": 71, ""table_count"": 1}",unit,codex_domain_inferred_primary,"Domain-inferred audit: source evidence identifies a measurement unit, scale, rate, or unit code. Primary targeted reclaim label.",targeted_reclaim,frequent_value_metadata_value
term_f1bd48f4b66dd6232d69,Cities,cities,train_dev,metadata_value|occ_21_plus|tables_21_plus|no_title|no_header|value|single_role,27,1330,"{""metadata_value"": 1330}","{""has_header_evidence"": false, ""has_metadata_value_evidence"": true, ""has_title_evidence"": false, ""metadata_columns"": [""Degree of urbanisation""], ""occurrence_count"": 1330, ""table_count"": 27}",dimension_value,codex_domain_inferred_primary,Domain-inferred audit: metadata or domain evidence identifies a member of a dimension. Primary targeted reclaim label.,targeted_reclaim,frequent_value_metadata_value
term_f6906b4fabfb09a800bb,MILANO/LINATE airport,milano/linate airport,train_dev,metadata_value|occ_1|tables_1|no_title|no_header|value|single_role,1,1,"{""metadata_value"": 1}","{""has_header_evidence"": false, ""has_metadata_value_evidence"": true, ""has_title_evidence"": false, ""metadata_columns"": [""Reporting airport""], ""occurrence_count"": 1, ""table_count"": 1}",dimension_value,codex_domain_inferred_primary,Domain-inferred audit: metadata or domain evidence identifies a member of a dimension. Primary targeted reclaim label.,targeted_reclaim,frequent_value_metadata_value
term_f7b2ab48783885f10a03,"Covered by platform, app or another source","covered by platform, app or another source",train_dev,metadata_value|occ_6_20|tables_1|no_title|no_header|value|single_role,1,18,"{""metadata_value"": 18}","{""has_header_evidence"": false, ""has_metadata_value_evidence"": true, ""has_title_evidence"": false, ""metadata_columns"": [""Social insurance coverage""], ""occurrence_count"": 18, ""table_count"": 1}",dimension_value,codex_domain_inferred_primary,Domain-inferred audit: metadata or domain evidence identifies a member of a dimension. Primary targeted reclaim label.,targeted_reclaim,frequent_value_metadata_value
term_f7cfdbaae2faf3c2ab6b,All individuals,all individuals,train_dev,metadata_value|occ_21_plus|tables_6_20|no_title|no_header|value|single_role,16,781,"{""metadata_value"": 781}","{""has_header_evidence"": false, ""has_metadata_value_evidence"": true, ""has_title_evidence"": false, ""metadata_columns"": [""Individual type""], ""occurrence_count"": 781, ""table_count"": 16}",dimension_value,codex_domain_inferred_primary,Domain-inferred audit: metadata or domain evidence identifies a member of a dimension. Primary targeted reclaim label.,targeted_reclaim,frequent_value_metadata_value
term_f9f9a4455361fec2905d,National currency,national currency,train_dev,metadata_value|occ_21_plus|tables_6_20|no_title|no_header|value|single_role,16,1330,"{""metadata_value"": 1330}","{""has_header_evidence"": false, ""has_metadata_value_evidence"": true, ""has_title_evidence"": false, ""metadata_columns"": [""Currency"", ""Unit of measure""], ""occurrence_count"": 1330, ""table_count"": 16}",unit,codex_domain_inferred_primary,"Domain-inferred audit: source evidence identifies a measurement unit, scale, rate, or unit code. Primary targeted reclaim label.",targeted_reclaim,frequent_value_metadata_value
term_ff0c6a86a1e67bd1bdb8,Median,median,train_dev,metadata_value|occ_21_plus|tables_6_20|no_title|no_header|value|single_role,9,758,"{""metadata_value"": 758}","{""has_header_evidence"": false, ""has_metadata_value_evidence"": true, ""has_title_evidence"": false, ""metadata_columns"": [""Quantile"", ""Statistical information""], ""occurrence_count"": 758, ""table_count"": 9}",dimension_value,codex_domain_inferred_primary,Domain-inferred audit: metadata or domain evidence identifies a member of a dimension. Primary targeted reclaim label.,targeted_reclaim,frequent_value_metadata_value
term_ff84df9aa3c8caaec532,Yenikent - Sincan,yenikent - sincan,train_dev,metadata_value|occ_6_20|tables_2_5|no_title|no_header|value|single_role,2,6,"{""metadata_value"": 6}","{""has_header_evidence"": false, ""has_metadata_value_evidence"": true, ""has_title_evidence"": false, ""metadata_columns"": [""Rail network segment (2005)"", ""Rail network segment (2010)""], ""occurrence_count"": 6, ""table_count"": 2}",dimension_value,codex_domain_inferred_primary,Domain-inferred audit: metadata or domain evidence identifies a member of a dimension. Primary targeted reclaim label.,targeted_reclaim,frequent_value_metadata_value
term_0bba1af7f554ad08c214,US,us,train_dev,metadata_value|occ_21_plus|tables_2_5|no_title|no_header|value|single_role,2,113,"{""metadata_value"": 113}","{""has_header_evidence"": false, ""has_metadata_value_evidence"": true, ""has_title_evidence"": false, ""metadata_columns"": [""partner""], ""occurrence_count"": 113, ""table_count"": 2}",dimension_value,codex_domain_inferred_primary,Domain-inferred audit: metadata or domain evidence identifies a member of a dimension. Primary targeted reclaim label.,targeted_reclaim,short_code_conflict_noise
term_0f8050d47ee2761fdcd3,TLW,tlw,train_dev,metadata_value|occ_21_plus|tables_2_5|no_title|no_header|value|single_role,4,333,"{""metadata_value"": 333}","{""has_header_evidence"": false, ""has_metadata_value_evidence"": true, ""has_title_evidence"": false, ""metadata_columns"": [""unit""], ""occurrence_count"": 333, ""table_count"": 4}",unit,codex_domain_inferred_primary,"Domain-inferred audit: source evidence identifies a measurement unit, scale, rate, or unit code. Primary targeted reclaim label.",targeted_reclaim,short_code_conflict_noise
term_1d08e310f48985da1a0d,"food, drinks and tobacco","food, drinks and tobacco",train_dev,metadata_value+title_clause|occ_21_plus|tables_2_5|title|no_header|value|conflict,4,24,"{""metadata_value"": 22, ""title_clause"": 2}","{""has_header_evidence"": false, ""has_metadata_value_evidence"": true, ""has_title_evidence"": true, ""metadata_columns"": [""Standard International Trade Classification (SITC Rev. 4, 2006)""], ""occurrence_count"": 24, ""table_count"": 4}",other_ambiguous,codex_domain_inferred_primary,Domain-inferred audit: conflicting or fragmentary source evidence is unsafe to assign. Primary targeted reclaim label.,targeted_reclaim,short_code_conflict_noise
term_29c95d6e3e254ddac2d1,V11411,v11411,train_dev,metadata_value|occ_21_plus|tables_1|no_title|no_header|value|single_role,1,375,"{""metadata_value"": 375}","{""has_header_evidence"": false, ""has_metadata_value_evidence"": true, ""has_title_evidence"": false, ""metadata_columns"": [""indic_sb""], ""occurrence_count"": 375, ""table_count"": 1}",other_ambiguous,codex_domain_inferred_primary,"Domain-inferred audit: fragmentary, broad, or opaque evidence is unsafe to assign. Primary targeted reclaim label.",targeted_reclaim,short_code_conflict_noise
term_37a75ea8bb8bf50f4b09,SE,se,train_dev,metadata_value|occ_6_20|tables_1|no_title|no_header|value|single_role,1,6,"{""metadata_value"": 6}","{""has_header_evidence"": false, ""has_metadata_value_evidence"": true, ""has_title_evidence"": false, ""metadata_columns"": [""partner""], ""occurrence_count"": 6, ""table_count"": 1}",dimension_value,codex_domain_inferred_primary,Domain-inferred audit: metadata or domain evidence identifies a member of a dimension. Primary targeted reclaim label.,targeted_reclaim,short_code_conflict_noise
term_38adfd58e53a374897f4,NRP,nrp,train_dev,metadata_value|occ_21_plus|tables_1|no_title|no_header|value|single_role,1,25,"{""metadata_value"": 25}","{""has_header_evidence"": false, ""has_metadata_value_evidence"": true, ""has_title_evidence"": false, ""metadata_columns"": [""n_action""], ""occurrence_count"": 25, ""table_count"": 1}",other_ambiguous,codex_domain_inferred_primary,"Domain-inferred audit: fragmentary, broad, or opaque evidence is unsafe to assign. Primary targeted reclaim label.",targeted_reclaim,short_code_conflict_noise
term_4c4623595d8e7077bed3,I,i,train_dev,metadata_value|occ_21_plus|tables_2_5|no_title|no_header|value|single_role,2,41,"{""metadata_value"": 41}","{""has_header_evidence"": false, ""has_metadata_value_evidence"": true, ""has_title_evidence"": false, ""metadata_columns"": [""nace_r1""], ""occurrence_count"": 41, ""table_count"": 2}",other_ambiguous,codex_domain_inferred_primary,"Domain-inferred audit: fragmentary, broad, or opaque evidence is unsafe to assign. Primary targeted reclaim label.",targeted_reclaim,short_code_conflict_noise
term_5256a210da30b04efe43,PC,pc,train_dev,metadata_value|occ_21_plus|tables_6_20|no_title|no_header|value|single_role,10,1884,"{""metadata_value"": 1884}","{""has_header_evidence"": false, ""has_metadata_value_evidence"": true, ""has_title_evidence"": false, ""metadata_columns"": [""unit""], ""occurrence_count"": 1884, ""table_count"": 10}",unit,codex_domain_inferred_primary,"Domain-inferred audit: source evidence identifies a measurement unit, scale, rate, or unit code. Primary targeted reclaim label.",targeted_reclaim,short_code_conflict_noise
term_52ae6790dabeb9085420,J6512,j6512,train_dev,metadata_value|occ_21_plus|tables_6_20|no_title|no_header|value|single_role,8,668,"{""metadata_value"": 668}","{""has_header_evidence"": false, ""has_metadata_value_evidence"": true, ""has_title_evidence"": false, ""metadata_columns"": [""nace_r1""], ""occurrence_count"": 668, ""table_count"": 8}",dimension_value,codex_domain_inferred_primary,Domain-inferred audit: metadata or domain evidence identifies a member of a dimension. Primary targeted reclaim label.,targeted_reclaim,short_code_conflict_noise
term_5fc05b89b38b4a558c28,V44130,v44130,train_dev,metadata_value|occ_21_plus|tables_2_5|no_title|no_header|value|single_role,2,399,"{""metadata_value"": 399}","{""has_header_evidence"": false, ""has_metadata_value_evidence"": true, ""has_title_evidence"": false, ""metadata_columns"": [""indic_sb""], ""occurrence_count"": 399, ""table_count"": 2}",other_ambiguous,codex_domain_inferred_primary,"Domain-inferred audit: fragmentary, broad, or opaque evidence is unsafe to assign. Primary targeted reclaim label.",targeted_reclaim,short_code_conflict_noise
term_5fc622701da4473997fd,Metkovi? DG - Metkovi?,metkovi? dg - metkovi?,train_dev,metadata_value|occ_2_5|tables_1|no_title|no_header|value|single_role,1,2,"{""metadata_value"": 2}","{""has_header_evidence"": false, ""has_metadata_value_evidence"": true, ""has_title_evidence"": false, ""metadata_columns"": [""Rail network segment (2020)""], ""occurrence_count"": 2, ""table_count"": 1}",other_ambiguous,codex_domain_inferred_primary,Domain-inferred audit: noisy or malformed surface form is unsafe to assign. Primary targeted reclaim label.,targeted_reclaim,short_code_conflict_noise
term_64d1e83df423a2f3b973,T,t,train_dev,metadata_value|occ_21_plus|tables_2_5|no_title|no_header|value|single_role,5,484,"{""metadata_value"": 484}","{""has_header_evidence"": false, ""has_metadata_value_evidence"": true, ""has_title_evidence"": false, ""metadata_columns"": [""sex""], ""occurrence_count"": 484, ""table_count"": 5}",other_ambiguous,codex_domain_inferred_primary,"Domain-inferred audit: fragmentary, broad, or opaque evidence is unsafe to assign. Primary targeted reclaim label.",targeted_reclaim,short_code_conflict_noise
term_7c0f6765359512006c0a,RT,rt,train_dev,metadata_value|occ_21_plus|tables_1|no_title|no_header|value|single_role,1,324,"{""metadata_value"": 324}","{""has_header_evidence"": false, ""has_metadata_value_evidence"": true, ""has_title_evidence"": false, ""metadata_columns"": [""unit""], ""occurrence_count"": 324, ""table_count"": 1}",unit,codex_domain_inferred_primary,"Domain-inferred audit: source evidence identifies a measurement unit, scale, rate, or unit code. Primary targeted reclaim label.",targeted_reclaim,short_code_conflict_noise
term_87a6592a8d0fcd343bb3,?Sterport - K?Benhavn H,?sterport - k?benhavn h,train_dev,metadata_value|occ_2_5|tables_2_5|no_title|no_header|value|single_role,2,4,"{""metadata_value"": 4}","{""has_header_evidence"": false, ""has_metadata_value_evidence"": true, ""has_title_evidence"": false, ""metadata_columns"": [""Rail network segment (2005)"", ""Rail network segment (2010)""], ""occurrence_count"": 4, ""table_count"": 2}",other_ambiguous,codex_domain_inferred_primary,Domain-inferred audit: noisy or malformed surface form is unsafe to assign. Primary targeted reclaim label.,targeted_reclaim,short_code_conflict_noise
term_88462bbdbb970f38b41f,Olive trees,olive trees,train_dev,metadata_value+title_clause|occ_21_plus|tables_2_5|title|no_header|value|conflict,5,709,"{""metadata_value"": 706, ""title_clause"": 3}","{""has_header_evidence"": false, ""has_metadata_value_evidence"": true, ""has_title_evidence"": true, ""metadata_columns"": [""Crop production"", ""Fruit species and groups of varieties""], ""occurrence_count"": 709, ""table_count"": 5}",other_ambiguous,codex_domain_inferred_primary,Domain-inferred audit: conflicting or fragmentary source evidence is unsafe to assign. Primary targeted reclaim label.,targeted_reclaim,short_code_conflict_noise
term_9273c342fbc8f186adf9,UNK,unk,train_dev,metadata_value|occ_21_plus|tables_2_5|no_title|no_header|value|single_role,4,58,"{""metadata_value"": 58}","{""has_header_evidence"": false, ""has_metadata_value_evidence"": true, ""has_title_evidence"": false, ""metadata_columns"": [""diagnose"", ""n_room"", ""sizeclas""], ""occurrence_count"": 58, ""table_count"": 4}",other_ambiguous,codex_domain_inferred_primary,"Domain-inferred audit: fragmentary, broad, or opaque evidence is unsafe to assign. Primary targeted reclaim label.",targeted_reclaim,short_code_conflict_noise
term_96d4eb3546421b802e33,Mara?E?Ti - Buzau,mara?e?ti - buzau,train_dev,metadata_value|occ_2_5|tables_1|no_title|no_header|value|single_role,1,2,"{""metadata_value"": 2}","{""has_header_evidence"": false, ""has_metadata_value_evidence"": true, ""has_title_evidence"": false, ""metadata_columns"": [""Rail network segment (2010)""], ""occurrence_count"": 2, ""table_count"": 1}",other_ambiguous,codex_domain_inferred_primary,Domain-inferred audit: noisy or malformed surface form is unsafe to assign. Primary targeted reclaim label.,targeted_reclaim,short_code_conflict_noise
term_9b68f75d1d1b87b26747,UK,uk,train_dev,metadata_value|occ_6_20|tables_1|no_title|no_header|value|single_role,1,6,"{""metadata_value"": 6}","{""has_header_evidence"": false, ""has_metadata_value_evidence"": true, ""has_title_evidence"": false, ""metadata_columns"": [""partner""], ""occurrence_count"": 6, ""table_count"": 1}",dimension_value,codex_domain_inferred_primary,Domain-inferred audit: metadata or domain evidence identifies a member of a dimension. Primary targeted reclaim label.,targeted_reclaim,short_code_conflict_noise
term_9d058be2d8f9ecd0bf93,J6522,j6522,train_dev,metadata_value|occ_21_plus|tables_6_20|no_title|no_header|value|single_role,8,484,"{""metadata_value"": 484}","{""has_header_evidence"": false, ""has_metadata_value_evidence"": true, ""has_title_evidence"": false, ""metadata_columns"": [""nace_r1""], ""occurrence_count"": 484, ""table_count"": 8}",dimension_value,codex_domain_inferred_primary,Domain-inferred audit: metadata or domain evidence identifies a member of a dimension. Primary targeted reclaim label.,targeted_reclaim,short_code_conflict_noise
term_a30d6ec40e2e9fe27581,GE10,ge10,train_dev,metadata_value|occ_6_20|tables_1|no_title|no_header|value|single_role,1,13,"{""metadata_value"": 13}","{""has_header_evidence"": false, ""has_metadata_value_evidence"": true, ""has_title_evidence"": false, ""metadata_columns"": [""n_room""], ""occurrence_count"": 13, ""table_count"": 1}",dimension_value,codex_domain_inferred_primary,Domain-inferred audit: metadata or domain evidence identifies a member of a dimension. Primary targeted reclaim label.,targeted_reclaim,short_code_conflict_noise
term_a3b3eeb6fcde928fede8,Crimes recorded by the police,crimes recorded by the police,train_dev,title_clause+title_full|occ_2_5|tables_2_5|title|no_header|no_value|conflict,2,2,"{""title_clause"": 1, ""title_full"": 1}","{""has_header_evidence"": false, ""has_metadata_value_evidence"": false, ""has_title_evidence"": true, ""metadata_columns"": [], ""occurrence_count"": 2, ""table_count"": 2}",measure,codex_domain_inferred_primary,Domain-inferred audit: title evidence names a measured statistical phenomenon. Primary targeted reclaim label.,targeted_reclaim,short_code_conflict_noise
term_a700f3240d468b921151,Nyk?Bing F - R?Dby F,nyk?bing f - r?dby f,train_dev,metadata_value|occ_2_5|tables_2_5|no_title|no_header|value|single_role,2,4,"{""metadata_value"": 4}","{""has_header_evidence"": false, ""has_metadata_value_evidence"": true, ""has_title_evidence"": false, ""metadata_columns"": [""Rail network segment (2005)"", ""Rail network segment (2010)""], ""occurrence_count"": 4, ""table_count"": 2}",other_ambiguous,codex_domain_inferred_primary,Domain-inferred audit: noisy or malformed surface form is unsafe to assign. Primary targeted reclaim label.,targeted_reclaim,short_code_conflict_noise
term_ae6ce5f51a02fb430a24,Y_GE16,y_ge16,train_dev,metadata_value|occ_21_plus|tables_2_5|no_title|no_header|value|single_role,2,238,"{""metadata_value"": 238}","{""has_header_evidence"": false, ""has_metadata_value_evidence"": true, ""has_title_evidence"": false, ""metadata_columns"": [""age""], ""occurrence_count"": 238, ""table_count"": 2}",dimension_value,codex_domain_inferred_primary,Domain-inferred audit: metadata or domain evidence identifies a member of a dimension. Primary targeted reclaim label.,targeted_reclaim,short_code_conflict_noise
term_b46ff9c4472276d4a343,NR,nr,train_dev,metadata_value|occ_21_plus|tables_2_5|no_title|no_header|value|single_role,5,863,"{""metadata_value"": 863}","{""has_header_evidence"": false, ""has_metadata_value_evidence"": true, ""has_title_evidence"": false, ""metadata_columns"": [""unit""], ""occurrence_count"": 863, ""table_count"": 5}",unit,codex_domain_inferred_primary,"Domain-inferred audit: source evidence identifies a measurement unit, scale, rate, or unit code. Primary targeted reclaim label.",targeted_reclaim,short_code_conflict_noise
term_e002fec507e161f5e9e6,PPS_AE,pps_ae,train_dev,metadata_value|occ_21_plus|tables_1|no_title|no_header|value|single_role,1,229,"{""metadata_value"": 229}","{""has_header_evidence"": false, ""has_metadata_value_evidence"": true, ""has_title_evidence"": false, ""metadata_columns"": [""unit""], ""occurrence_count"": 229, ""table_count"": 1}",unit,codex_domain_inferred_primary,"Domain-inferred audit: source evidence identifies a measurement unit, scale, rate, or unit code. Primary targeted reclaim label.",targeted_reclaim,short_code_conflict_noise
term_e2688bab39a36b2d76f6,Y_LT6,y_lt6,train_dev,metadata_value|occ_21_plus|tables_1|no_title|no_header|value|single_role,1,324,"{""metadata_value"": 324}","{""has_header_evidence"": false, ""has_metadata_value_evidence"": true, ""has_title_evidence"": false, ""metadata_columns"": [""agechild""], ""occurrence_count"": 324, ""table_count"": 1}",dimension_value,codex_domain_inferred_primary,Domain-inferred audit: metadata or domain evidence identifies a member of a dimension. Primary targeted reclaim label.,targeted_reclaim,short_code_conflict_noise
term_e8882fc4ebf8d494a82a,V,v,train_dev,metadata_value|occ_21_plus|tables_6_20|no_title|no_header|value|single_role,7,339,"{""metadata_value"": 339}","{""has_header_evidence"": false, ""has_metadata_value_evidence"": true, ""has_title_evidence"": false, ""metadata_columns"": [""priority""], ""occurrence_count"": 339, ""table_count"": 7}",other_ambiguous,codex_domain_inferred_primary,"Domain-inferred audit: fragmentary, broad, or opaque evidence is unsafe to assign. Primary targeted reclaim label.",targeted_reclaim,short_code_conflict_noise
term_e8e2aa8dcc63abe7ff10,?akovec - ?akovec DG,?akovec - ?akovec dg,train_dev,metadata_value|occ_2_5|tables_1|no_title|no_header|value|single_role,1,2,"{""metadata_value"": 2}","{""has_header_evidence"": false, ""has_metadata_value_evidence"": true, ""has_title_evidence"": false, ""metadata_columns"": [""Rail network segment (2020)""], ""occurrence_count"": 2, ""table_count"": 1}",other_ambiguous,codex_domain_inferred_primary,Domain-inferred audit: noisy or malformed surface form is unsafe to assign. Primary targeted reclaim label.,targeted_reclaim,short_code_conflict_noise
term_ed6b3031de1d70b8752c,O,o,train_dev,metadata_value|occ_21_plus|tables_6_20|no_title|no_header|value|single_role,7,1195,"{""metadata_value"": 1195}","{""has_header_evidence"": false, ""has_metadata_value_evidence"": true, ""has_title_evidence"": false, ""metadata_columns"": [""priority""], ""occurrence_count"": 1195, ""table_count"": 7}",other_ambiguous,codex_domain_inferred_primary,"Domain-inferred audit: fragmentary, broad, or opaque evidence is unsafe to assign. Primary targeted reclaim label.",targeted_reclaim,short_code_conflict_noise
term_f5e08d91e47c62826eb7,JP,jp,train_dev,metadata_value|occ_21_plus|tables_2_5|no_title|no_header|value|single_role,2,113,"{""metadata_value"": 113}","{""has_header_evidence"": false, ""has_metadata_value_evidence"": true, ""has_title_evidence"": false, ""metadata_columns"": [""partner""], ""occurrence_count"": 113, ""table_count"": 2}",dimension_value,codex_domain_inferred_primary,Domain-inferred audit: metadata or domain evidence identifies a member of a dimension. Primary targeted reclaim label.,targeted_reclaim,short_code_conflict_noise
term_05ffbf21e4cd6fd7a019,length of paved runways,length of paved runways,train_dev,title_clause|occ_1|tables_1|title|no_header|no_value|single_role,1,1,"{""title_clause"": 1}","{""has_header_evidence"": false, ""has_metadata_value_evidence"": false, ""has_title_evidence"": true, ""metadata_columns"": [], ""occurrence_count"": 1, ""table_count"": 1}",measure,codex_domain_inferred_primary,Domain-inferred audit: title evidence names a measured statistical phenomenon. Primary targeted reclaim label.,targeted_reclaim,title_clause
term_0adc473ae8e233996caa,Median of the housing cost burden distribution by sex,median of the housing cost burden distribution by sex,train_dev,title_clause|occ_1|tables_1|title|no_header|no_value|single_role,1,1,"{""title_clause"": 1}","{""has_header_evidence"": false, ""has_metadata_value_evidence"": false, ""has_title_evidence"": true, ""metadata_columns"": [], ""occurrence_count"": 1, ""table_count"": 1}",measure,codex_domain_inferred_primary,Domain-inferred audit: title evidence names a measured statistical phenomenon. Primary targeted reclaim label.,targeted_reclaim,title_clause
term_0e3f8688c0175ee3abba,= 100,= 100,train_dev,title_clause|occ_2_5|tables_2_5|title|no_header|no_value|single_role,3,3,"{""title_clause"": 3}","{""has_header_evidence"": false, ""has_metadata_value_evidence"": false, ""has_title_evidence"": true, ""metadata_columns"": [], ""occurrence_count"": 3, ""table_count"": 3}",other_ambiguous,codex_domain_inferred_primary,"Domain-inferred audit: fragmentary, broad, or opaque evidence is unsafe to assign. Primary targeted reclaim label.",targeted_reclaim,title_clause
term_13743f023228c6e1ceb6,Hours spent in CVT courses by size class,hours spent in cvt courses by size class,train_dev,title_clause|occ_2_5|tables_2_5|title|no_header|no_value|single_role,5,5,"{""title_clause"": 5}","{""has_header_evidence"": false, ""has_metadata_value_evidence"": false, ""has_title_evidence"": true, ""metadata_columns"": [], ""occurrence_count"": 5, ""table_count"": 5}",measure,codex_domain_inferred_primary,Domain-inferred audit: title evidence names a measured statistical phenomenon. Primary targeted reclaim label.,targeted_reclaim,title_clause
term_23718844c710be51cc7e,Beneficiaries of temporary protection by citizenship,beneficiaries of temporary protection by citizenship,train_dev,title_clause|occ_1|tables_1|title|no_header|no_value|single_role,1,1,"{""title_clause"": 1}","{""has_header_evidence"": false, ""has_metadata_value_evidence"": false, ""has_title_evidence"": true, ""metadata_columns"": [], ""occurrence_count"": 1, ""table_count"": 1}",measure,codex_domain_inferred_primary,Domain-inferred audit: title evidence names a measured statistical phenomenon. Primary targeted reclaim label.,targeted_reclaim,title_clause
term_45f2e21ffe40771fef0f,EU-SILC and ECHP surveys,eu-silc and echp surveys,train_dev,title_clause|occ_2_5|tables_2_5|title|no_header|no_value|single_role,4,4,"{""title_clause"": 4}","{""has_header_evidence"": false, ""has_metadata_value_evidence"": false, ""has_title_evidence"": true, ""metadata_columns"": [], ""occurrence_count"": 4, ""table_count"": 4}",other_ambiguous,codex_domain_inferred_primary,"Domain-inferred audit: fragmentary, broad, or opaque evidence is unsafe to assign. Primary targeted reclaim label.",targeted_reclaim,title_clause
term_47e8b30dfa01c69ea177,Retail trade turnover,retail trade turnover,train_dev,title_clause|occ_2_5|tables_2_5|title|no_header|no_value|single_role,4,4,"{""title_clause"": 4}","{""has_header_evidence"": false, ""has_metadata_value_evidence"": false, ""has_title_evidence"": true, ""metadata_columns"": [], ""occurrence_count"": 4, ""table_count"": 4}",measure,codex_domain_inferred_primary,Domain-inferred audit: title evidence names a measured statistical phenomenon. Primary targeted reclaim label.,targeted_reclaim,title_clause
term_4905cdd8d7ab7bd9d044,HIDDEN DAT,hidden dat,train_dev,title_clause|occ_1|tables_1|title|no_header|no_value|single_role,1,1,"{""title_clause"": 1}","{""has_header_evidence"": false, ""has_metadata_value_evidence"": false, ""has_title_evidence"": true, ""metadata_columns"": [], ""occurrence_count"": 1, ""table_count"": 1}",other_ambiguous,codex_domain_inferred_primary,Domain-inferred audit: noisy or malformed surface form is unsafe to assign. Primary targeted reclaim label.,targeted_reclaim,title_clause
term_50db0db80694dd71b190,Real effective exchange rate,real effective exchange rate,train_dev,title_clause|occ_2_5|tables_2_5|title|no_header|no_value|single_role,4,4,"{""title_clause"": 4}","{""has_header_evidence"": false, ""has_metadata_value_evidence"": false, ""has_title_evidence"": true, ""metadata_columns"": [], ""occurrence_count"": 4, ""table_count"": 4}",measure,codex_domain_inferred_primary,Domain-inferred audit: title evidence names a measured statistical phenomenon. Primary targeted reclaim label.,targeted_reclaim,title_clause
term_586a448269018dd8022b,Monthly earnings by economic control (enterprises with 10 employed persons or more),monthly earnings by economic control (enterprises with 10 employed persons or more),train_dev,title_clause|occ_2_5|tables_2_5|title|no_header|no_value|single_role,4,4,"{""title_clause"": 4}","{""has_header_evidence"": false, ""has_metadata_value_evidence"": false, ""has_title_evidence"": true, ""metadata_columns"": [], ""occurrence_count"": 4, ""table_count"": 4}",measure,codex_domain_inferred_primary,Domain-inferred audit: title evidence names a measured statistical phenomenon. Primary targeted reclaim label.,targeted_reclaim,title_clause
term_5880cd17e29f32e7eda9,=100,=100,train_dev,title_clause|occ_2_5|tables_2_5|title|no_header|no_value|single_role,3,3,"{""title_clause"": 3}","{""has_header_evidence"": false, ""has_metadata_value_evidence"": false, ""has_title_evidence"": true, ""metadata_columns"": [], ""occurrence_count"": 3, ""table_count"": 3}",other_ambiguous,codex_domain_inferred_primary,"Domain-inferred audit: fragmentary, broad, or opaque evidence is unsafe to assign. Primary targeted reclaim label.",targeted_reclaim,title_clause
term_5ee0728b28aa0a210bec,consumer durables,consumer durables,train_dev,title_clause|occ_2_5|tables_2_5|title|no_header|no_value|single_role,4,4,"{""title_clause"": 4}","{""has_header_evidence"": false, ""has_metadata_value_evidence"": false, ""has_title_evidence"": true, ""metadata_columns"": [], ""occurrence_count"": 4, ""table_count"": 4}",dimension_value,codex_domain_inferred_primary,Domain-inferred audit: metadata or domain evidence identifies a member of a dimension. Primary targeted reclaim label.,targeted_reclaim,title_clause
