term_id,canonical_term,matching_key,split,stratum,table_count,occurrence_count,role_summary_json,feature_summary_json,category,annotator_id,notes,audit_source,target_cohort
term_3a6b635cc76163cf1280,Recycling rates for,recycling rates for,train_dev,title_keyphrase|occ_1|tables_1|title|no_header|no_value|single_role,1,1,"{""title_keyphrase"": 1}","{""has_header_evidence"": false, ""has_metadata_value_evidence"": false, ""has_title_evidence"": true, ""metadata_columns"": [], ""occurrence_count"": 1, ""table_count"": 1}",,,,targeted_reclaim,short_code_conflict_noise
term_3f2358b7e3691ad3e3a0,saving rate by household,saving rate by household,train_dev,title_keyphrase|occ_1|tables_1|title|no_header|no_value|single_role,1,1,"{""title_keyphrase"": 1}","{""has_header_evidence"": false, ""has_metadata_value_evidence"": false, ""has_title_evidence"": true, ""metadata_columns"": [], ""occurrence_count"": 1, ""table_count"": 1}",,,,targeted_reclaim,short_code_conflict_noise
term_4027c0106baa2e2e11cb,related to the euro area,related to the euro area,train_dev,title_keyphrase|occ_1|tables_1|title|no_header|no_value|single_role,1,1,"{""title_keyphrase"": 1}","{""has_header_evidence"": false, ""has_metadata_value_evidence"": false, ""has_title_evidence"": true, ""metadata_columns"": [], ""occurrence_count"": 1, ""table_count"": 1}",,,,targeted_reclaim,short_code_conflict_noise
term_40c84cd73b597b2c45d8,Dorne?Ti - Vic?Ani,dorne?ti - vic?ani,train_dev,metadata_value|occ_2_5|tables_1|no_title|no_header|value|single_role,1,2,"{""metadata_value"": 2}","{""has_header_evidence"": false, ""has_metadata_value_evidence"": true, ""has_title_evidence"": false, ""metadata_columns"": [""Rail network segment (2010)""], ""occurrence_count"": 2, ""table_count"": 1}",,,,targeted_reclaim,short_code_conflict_noise
term_5fc05b89b38b4a558c28,V44130,v44130,train_dev,metadata_value|occ_21_plus|tables_2_5|no_title|no_header|value|single_role,2,399,"{""metadata_value"": 399}","{""has_header_evidence"": false, ""has_metadata_value_evidence"": true, ""has_title_evidence"": false, ""metadata_columns"": [""indic_sb""], ""occurrence_count"": 399, ""table_count"": 2}",,,,targeted_reclaim,short_code_conflict_noise
term_64d1e83df423a2f3b973,T,t,train_dev,metadata_value|occ_21_plus|tables_2_5|no_title|no_header|value|single_role,5,484,"{""metadata_value"": 484}","{""has_header_evidence"": false, ""has_metadata_value_evidence"": true, ""has_title_evidence"": false, ""metadata_columns"": [""sex""], ""occurrence_count"": 484, ""table_count"": 5}",,,,targeted_reclaim,short_code_conflict_noise
term_67e9b3b506097a218663,market interest rates - annual,market interest rates - annual,train_dev,title_keyphrase|occ_1|tables_1|title|no_header|no_value|single_role,1,1,"{""title_keyphrase"": 1}","{""has_header_evidence"": false, ""has_metadata_value_evidence"": false, ""has_title_evidence"": true, ""metadata_columns"": [], ""occurrence_count"": 1, ""table_count"": 1}",,,,targeted_reclaim,short_code_conflict_noise
term_6935a07a3eb132ba30f0,head count,head count,train_dev,metadata_value+title_clause|occ_21_plus|tables_2_5|title|no_header|value|conflict,2,345,"{""metadata_value"": 344, ""title_clause"": 1}","{""has_header_evidence"": false, ""has_metadata_value_evidence"": true, ""has_title_evidence"": true, ""metadata_columns"": [""Unit of measure""], ""occurrence_count"": 345, ""table_count"": 2}",,,,targeted_reclaim,short_code_conflict_noise
term_7167e8c475056c783d87,GE7,ge7,train_dev,metadata_value|occ_21_plus|tables_2_5|no_title|no_header|value|single_role,4,66,"{""metadata_value"": 66}","{""has_header_evidence"": false, ""has_metadata_value_evidence"": true, ""has_title_evidence"": false, ""metadata_columns"": [""n_child"", ""n_person"", ""n_room""], ""occurrence_count"": 66, ""table_count"": 4}",,,,targeted_reclaim,short_code_conflict_noise
term_722b47455d85ee666ae9,Recycling rate of municipal,recycling rate of municipal,train_dev,title_keyphrase|occ_2_5|tables_2_5|title|no_header|no_value|single_role,2,2,"{""title_keyphrase"": 2}","{""has_header_evidence"": false, ""has_metadata_value_evidence"": false, ""has_title_evidence"": true, ""metadata_columns"": [], ""occurrence_count"": 2, ""table_count"": 2}",,,,targeted_reclaim,short_code_conflict_noise
term_7c0f6765359512006c0a,RT,rt,train_dev,metadata_value|occ_21_plus|tables_1|no_title|no_header|value|single_role,1,324,"{""metadata_value"": 324}","{""has_header_evidence"": false, ""has_metadata_value_evidence"": true, ""has_title_evidence"": false, ""metadata_columns"": [""unit""], ""occurrence_count"": 324, ""table_count"": 1}",,,,targeted_reclaim,short_code_conflict_noise
term_82b171fc1b404a409bb0,PPS_HH,pps_hh,train_dev,metadata_value|occ_21_plus|tables_1|no_title|no_header|value|single_role,1,229,"{""metadata_value"": 229}","{""has_header_evidence"": false, ""has_metadata_value_evidence"": true, ""has_title_evidence"": false, ""metadata_columns"": [""unit""], ""occurrence_count"": 229, ""table_count"": 1}",,,,targeted_reclaim,short_code_conflict_noise
term_9d058be2d8f9ecd0bf93,J6522,j6522,train_dev,metadata_value|occ_21_plus|tables_6_20|no_title|no_header|value|single_role,8,484,"{""metadata_value"": 484}","{""has_header_evidence"": false, ""has_metadata_value_evidence"": true, ""has_title_evidence"": false, ""metadata_columns"": [""nace_r1""], ""occurrence_count"": 484, ""table_count"": 8}",,,,targeted_reclaim,short_code_conflict_noise
term_ae6ce5f51a02fb430a24,Y_GE16,y_ge16,train_dev,metadata_value|occ_21_plus|tables_2_5|no_title|no_header|value|single_role,2,238,"{""metadata_value"": 238}","{""has_header_evidence"": false, ""has_metadata_value_evidence"": true, ""has_title_evidence"": false, ""metadata_columns"": [""age""], ""occurrence_count"": 238, ""table_count"": 2}",,,,targeted_reclaim,short_code_conflict_noise
term_bc62db9e591654b5764d,by fishing area,by fishing area,train_dev,title_keyphrase|occ_1|tables_1|title|no_header|no_value|single_role,1,1,"{""title_keyphrase"": 1}","{""has_header_evidence"": false, ""has_metadata_value_evidence"": false, ""has_title_evidence"": true, ""metadata_columns"": [], ""occurrence_count"": 1, ""table_count"": 1}",,,,targeted_reclaim,short_code_conflict_noise
term_c0b607664349ca4478eb,rates (aged 15-64) by sex - ENP-South,rates (aged 15-64) by sex - enp-south,train_dev,title_keyphrase|occ_2_5|tables_2_5|title|no_header|no_value|single_role,2,2,"{""title_keyphrase"": 2}","{""has_header_evidence"": false, ""has_metadata_value_evidence"": false, ""has_title_evidence"": true, ""metadata_columns"": [], ""occurrence_count"": 2, ""table_count"": 2}",,,,targeted_reclaim,short_code_conflict_noise
term_d32f94db378ff0e11d3c,EUR,eur,train_dev,metadata_value|occ_21_plus|tables_2_5|no_title|no_header|value|single_role,3,191,"{""metadata_value"": 191}","{""has_header_evidence"": false, ""has_metadata_value_evidence"": true, ""has_title_evidence"": false, ""metadata_columns"": [""currency"", ""unit""], ""occurrence_count"": 191, ""table_count"": 3}",,,,targeted_reclaim,short_code_conflict_noise
term_da4ec7f89a866d2baadb,Gender parity index by education,gender parity index by education,train_dev,title_keyphrase|occ_1|tables_1|title|no_header|no_value|single_role,1,1,"{""title_keyphrase"": 1}","{""has_header_evidence"": false, ""has_metadata_value_evidence"": false, ""has_title_evidence"": true, ""metadata_columns"": [], ""occurrence_count"": 1, ""table_count"": 1}",,,,targeted_reclaim,short_code_conflict_noise
term_df0fb68a68c0ee596eb0,"turnip rape, sunflower seeds and soya by area","turnip rape, sunflower seeds and soya by area",train_dev,title_keyphrase|occ_1|tables_1|title|no_header|no_value|single_role,1,1,"{""title_keyphrase"": 1}","{""has_header_evidence"": false, ""has_metadata_value_evidence"": false, ""has_title_evidence"": true, ""metadata_columns"": [], ""occurrence_count"": 1, ""table_count"": 1}",,,,targeted_reclaim,short_code_conflict_noise
term_e002fec507e161f5e9e6,PPS_AE,pps_ae,train_dev,metadata_value|occ_21_plus|tables_1|no_title|no_header|value|single_role,1,229,"{""metadata_value"": 229}","{""has_header_evidence"": false, ""has_metadata_value_evidence"": true, ""has_title_evidence"": false, ""metadata_columns"": [""unit""], ""occurrence_count"": 229, ""table_count"": 1}",,,,targeted_reclaim,short_code_conflict_noise
term_e202b0a9e4cfa0c1021c,At-risk-of-poverty rate anchored at a fixed,at-risk-of-poverty rate anchored at a fixed,train_dev,title_keyphrase|occ_2_5|tables_2_5|title|no_header|no_value|single_role,2,2,"{""title_keyphrase"": 2}","{""has_header_evidence"": false, ""has_metadata_value_evidence"": false, ""has_title_evidence"": true, ""metadata_columns"": [], ""occurrence_count"": 2, ""table_count"": 2}",,,,targeted_reclaim,short_code_conflict_noise
term_e2688bab39a36b2d76f6,Y_LT6,y_lt6,train_dev,metadata_value|occ_21_plus|tables_1|no_title|no_header|value|single_role,1,324,"{""metadata_value"": 324}","{""has_header_evidence"": false, ""has_metadata_value_evidence"": true, ""has_title_evidence"": false, ""metadata_columns"": [""agechild""], ""occurrence_count"": 324, ""table_count"": 1}",,,,targeted_reclaim,short_code_conflict_noise
term_e7f39915584a5f853eaa,"rate of older workers, age group 55-64","rate of older workers, age group 55-64",train_dev,title_keyphrase|occ_1|tables_1|title|no_header|no_value|single_role,1,1,"{""title_keyphrase"": 1}","{""has_header_evidence"": false, ""has_metadata_value_evidence"": false, ""has_title_evidence"": true, ""metadata_columns"": [], ""occurrence_count"": 1, ""table_count"": 1}",,,,targeted_reclaim,short_code_conflict_noise
term_e8882fc4ebf8d494a82a,V,v,train_dev,metadata_value|occ_21_plus|tables_6_20|no_title|no_header|value|single_role,7,339,"{""metadata_value"": 339}","{""has_header_evidence"": false, ""has_metadata_value_evidence"": true, ""has_title_evidence"": false, ""metadata_columns"": [""priority""], ""occurrence_count"": 339, ""table_count"": 7}",,,,targeted_reclaim,short_code_conflict_noise
term_0448bd1be3924b271dd9,Land covered by artificial surfaces,land covered by artificial surfaces,train_dev,title_clause|occ_1|tables_1|title|no_header|no_value|single_role,1,1,"{""title_clause"": 1}","{""has_header_evidence"": false, ""has_metadata_value_evidence"": false, ""has_title_evidence"": true, ""metadata_columns"": [], ""occurrence_count"": 1, ""table_count"": 1}",,,,targeted_reclaim,title_clause
term_0adc473ae8e233996caa,Median of the housing cost burden distribution by sex,median of the housing cost burden distribution by sex,train_dev,title_clause|occ_1|tables_1|title|no_header|no_value|single_role,1,1,"{""title_clause"": 1}","{""has_header_evidence"": false, ""has_metadata_value_evidence"": false, ""has_title_evidence"": true, ""metadata_columns"": [], ""occurrence_count"": 1, ""table_count"": 1}",,,,targeted_reclaim,title_clause
term_0f7db16fa7f187667b1c,at least 1%,at least 1%,train_dev,title_clause|occ_1|tables_1|title|no_header|no_value|single_role,1,1,"{""title_clause"": 1}","{""has_header_evidence"": false, ""has_metadata_value_evidence"": false, ""has_title_evidence"": true, ""metadata_columns"": [], ""occurrence_count"": 1, ""table_count"": 1}",,,,targeted_reclaim,title_clause
term_10882c9ad6d6c3875861,"credits, debits and balance","credits, debits and balance",train_dev,title_clause|occ_2_5|tables_2_5|title|no_header|no_value|single_role,5,5,"{""title_clause"": 5}","{""has_header_evidence"": false, ""has_metadata_value_evidence"": false, ""has_title_evidence"": true, ""metadata_columns"": [], ""occurrence_count"": 5, ""table_count"": 5}",,,,targeted_reclaim,title_clause
term_1156b82abe275de461e1,NACE Rev. 2 (from onwards),nace rev. 2 (from onwards),train_dev,title_clause|occ_1|tables_1|title|no_header|no_value|single_role,1,1,"{""title_clause"": 1}","{""has_header_evidence"": false, ""has_metadata_value_evidence"": false, ""has_title_evidence"": true, ""metadata_columns"": [], ""occurrence_count"": 1, ""table_count"": 1}",,,,targeted_reclaim,title_clause
term_13743f023228c6e1ceb6,Hours spent in CVT courses by size class,hours spent in cvt courses by size class,train_dev,title_clause|occ_2_5|tables_2_5|title|no_header|no_value|single_role,5,5,"{""title_clause"": 5}","{""has_header_evidence"": false, ""has_metadata_value_evidence"": false, ""has_title_evidence"": true, ""metadata_columns"": [], ""occurrence_count"": 5, ""table_count"": 5}",,,,targeted_reclaim,title_clause
term_15dbcb8da5cd58b33898,Persons eligible to vote in the elections by category of voters,persons eligible to vote in the elections by category of voters,train_dev,title_clause|occ_1|tables_1|title|no_header|no_value|single_role,1,1,"{""title_clause"": 1}","{""has_header_evidence"": false, ""has_metadata_value_evidence"": false, ""has_title_evidence"": true, ""metadata_columns"": [], ""occurrence_count"": 1, ""table_count"": 1}",,,,targeted_reclaim,title_clause
term_22bf5de16e0fdc3b7d93,"gross weight of goods handled in main ports, by various types of partner geographical areas","gross weight of goods handled in main ports, by various types of partner geographical areas",train_dev,title_clause|occ_1|tables_1|title|no_header|no_value|single_role,1,1,"{""title_clause"": 1}","{""has_header_evidence"": false, ""has_metadata_value_evidence"": false, ""has_title_evidence"": true, ""metadata_columns"": [], ""occurrence_count"": 1, ""table_count"": 1}",,,,targeted_reclaim,title_clause
term_24d4f70cfecb8c4a9a09,Top 5 ports for Ro-ro units,top 5 ports for ro-ro units,train_dev,title_clause|occ_1|tables_1|title|no_header|no_value|single_role,1,1,"{""title_clause"": 1}","{""has_header_evidence"": false, ""has_metadata_value_evidence"": false, ""has_title_evidence"": true, ""metadata_columns"": [], ""occurrence_count"": 1, ""table_count"": 1}",,,,targeted_reclaim,title_clause
term_43cbbf3cd086d84256a0,Persons employed in multinational enterprise groups by size class,persons employed in multinational enterprise groups by size class,train_dev,title_clause|occ_1|tables_1|title|no_header|no_value|single_role,1,1,"{""title_clause"": 1}","{""has_header_evidence"": false, ""has_metadata_value_evidence"": false, ""has_title_evidence"": true, ""metadata_columns"": [], ""occurrence_count"": 1, ""table_count"": 1}",,,,targeted_reclaim,title_clause
term_4556ef228a02b76d5abe,Annual earnings by quantiles and contractual working time (enterprises with 10 employed persons or more),annual earnings by quantiles and contractual working time (enterprises with 10 employed persons or more),train_dev,title_clause|occ_2_5|tables_2_5|title|no_header|no_value|single_role,4,4,"{""title_clause"": 4}","{""has_header_evidence"": false, ""has_metadata_value_evidence"": false, ""has_title_evidence"": true, ""metadata_columns"": [], ""occurrence_count"": 4, ""table_count"": 4}",,,,targeted_reclaim,title_clause
term_45f2e21ffe40771fef0f,EU-SILC and ECHP surveys,eu-silc and echp surveys,train_dev,title_clause|occ_2_5|tables_2_5|title|no_header|no_value|single_role,4,4,"{""title_clause"": 4}","{""has_header_evidence"": false, ""has_metadata_value_evidence"": false, ""has_title_evidence"": true, ""metadata_columns"": [], ""occurrence_count"": 4, ""table_count"": 4}",,,,targeted_reclaim,title_clause
term_4718459595a76349fc57,age group 15-24,age group 15-24,train_dev,title_clause|occ_2_5|tables_2_5|title|no_header|no_value|single_role,2,2,"{""title_clause"": 2}","{""has_header_evidence"": false, ""has_metadata_value_evidence"": false, ""has_title_evidence"": true, ""metadata_columns"": [], ""occurrence_count"": 2, ""table_count"": 2}",,,,targeted_reclaim,title_clause
term_4d739e6dd06d3df8447e,"Enterprises by status of movement of business functions from abroad, business function and NACE Rev.2 activity","enterprises by status of movement of business functions from abroad, business function and nace rev.2 activity",train_dev,title_clause|occ_1|tables_1|title|no_header|no_value|single_role,1,1,"{""title_clause"": 1}","{""has_header_evidence"": false, ""has_metadata_value_evidence"": false, ""has_title_evidence"": true, ""metadata_columns"": [], ""occurrence_count"": 1, ""table_count"": 1}",,,,targeted_reclaim,title_clause
term_586a448269018dd8022b,Monthly earnings by economic control (enterprises with 10 employed persons or more),monthly earnings by economic control (enterprises with 10 employed persons or more),train_dev,title_clause|occ_2_5|tables_2_5|title|no_header|no_value|single_role,4,4,"{""title_clause"": 4}","{""has_header_evidence"": false, ""has_metadata_value_evidence"": false, ""has_title_evidence"": true, ""metadata_columns"": [], ""occurrence_count"": 4, ""table_count"": 4}",,,,targeted_reclaim,title_clause
term_5ccf6ad8f0b2cbd8e17e,Current account transactions,current account transactions,train_dev,title_clause|occ_2_5|tables_2_5|title|no_header|no_value|single_role,5,5,"{""title_clause"": 5}","{""has_header_evidence"": false, ""has_metadata_value_evidence"": false, ""has_title_evidence"": true, ""metadata_columns"": [], ""occurrence_count"": 5, ""table_count"": 5}",,,,targeted_reclaim,title_clause
term_5ee0728b28aa0a210bec,consumer durables,consumer durables,train_dev,title_clause|occ_2_5|tables_2_5|title|no_header|no_value|single_role,4,4,"{""title_clause"": 4}","{""has_header_evidence"": false, ""has_metadata_value_evidence"": false, ""has_title_evidence"": true, ""metadata_columns"": [], ""occurrence_count"": 4, ""table_count"": 4}",,,,targeted_reclaim,title_clause
term_67b4de073d0c6330ab02,Annual earnings by economic control (enterprises with 10 employed persons or more),annual earnings by economic control (enterprises with 10 employed persons or more),train_dev,title_clause|occ_2_5|tables_2_5|title|no_header|no_value|single_role,4,4,"{""title_clause"": 4}","{""has_header_evidence"": false, ""has_metadata_value_evidence"": false, ""has_title_evidence"": true, ""metadata_columns"": [], ""occurrence_count"": 4, ""table_count"": 4}",,,,targeted_reclaim,title_clause
term_6843bb22f31ff5a044e8,Maritime equipment,maritime equipment,train_dev,title_clause|occ_2_5|tables_2_5|title|no_header|no_value|single_role,4,4,"{""title_clause"": 4}","{""has_header_evidence"": false, ""has_metadata_value_evidence"": false, ""has_title_evidence"": true, ""metadata_columns"": [], ""occurrence_count"": 4, ""table_count"": 4}",,,,targeted_reclaim,title_clause
term_6e6df122f6e934424fbb,Aggregate propensity to consume by degree of urbanisation,aggregate propensity to consume by degree of urbanisation,train_dev,title_clause|occ_1|tables_1|title|no_header|no_value|single_role,1,1,"{""title_clause"": 1}","{""has_header_evidence"": false, ""has_metadata_value_evidence"": false, ""has_title_evidence"": true, ""metadata_columns"": [], ""occurrence_count"": 1, ""table_count"": 1}",,,,targeted_reclaim,title_clause
term_77ff27ac1ea24ecd0b07,Hours spent in CVT courses by NACE Rev. 1.1 activity,hours spent in cvt courses by nace rev. 1.1 activity,train_dev,title_clause|occ_2_5|tables_2_5|title|no_header|no_value|single_role,5,5,"{""title_clause"": 5}","{""has_header_evidence"": false, ""has_metadata_value_evidence"": false, ""has_title_evidence"": true, ""metadata_columns"": [], ""occurrence_count"": 5, ""table_count"": 5}",,,,targeted_reclaim,title_clause
term_7f618447d6453b450364,Material Deprivation rate by age group,material deprivation rate by age group,train_dev,title_clause|occ_1|tables_1|title|no_header|no_value|single_role,1,1,"{""title_clause"": 1}","{""has_header_evidence"": false, ""has_metadata_value_evidence"": false, ""has_title_evidence"": true, ""metadata_columns"": [], ""occurrence_count"": 1, ""table_count"": 1}",,,,targeted_reclaim,title_clause
term_8bbf4ab697fecf88a53e,capital goods,capital goods,train_dev,title_clause|occ_2_5|tables_2_5|title|no_header|no_value|single_role,4,4,"{""title_clause"": 4}","{""has_header_evidence"": false, ""has_metadata_value_evidence"": false, ""has_title_evidence"": true, ""metadata_columns"": [], ""occurrence_count"": 4, ""table_count"": 4}",,,,targeted_reclaim,title_clause
term_904095884628e3129409,consumer non-durables,consumer non-durables,train_dev,title_clause|occ_2_5|tables_2_5|title|no_header|no_value|single_role,4,4,"{""title_clause"": 4}","{""has_header_evidence"": false, ""has_metadata_value_evidence"": false, ""has_title_evidence"": true, ""metadata_columns"": [], ""occurrence_count"": 4, ""table_count"": 4}",,,,targeted_reclaim,title_clause
term_9cb9627709d636a78028,Hours spent in CVT courses by NACE Rev. 2 activity,hours spent in cvt courses by nace rev. 2 activity,train_dev,title_clause|occ_2_5|tables_2_5|title|no_header|no_value|single_role,5,5,"{""title_clause"": 5}","{""has_header_evidence"": false, ""has_metadata_value_evidence"": false, ""has_title_evidence"": true, ""metadata_columns"": [], ""occurrence_count"": 5, ""table_count"": 5}",,,,targeted_reclaim,title_clause
term_9dd75a6d973800fdf329,Turnover in industry,turnover in industry,train_dev,title_clause|occ_2_5|tables_2_5|title|no_header|no_value|single_role,5,5,"{""title_clause"": 5}","{""has_header_evidence"": false, ""has_metadata_value_evidence"": false, ""has_title_evidence"": true, ""metadata_columns"": [], ""occurrence_count"": 5, ""table_count"": 5}",,,,targeted_reclaim,title_clause
term_a4abb059f538c91197bb,Mean annual earnings by NUTS 1 region (enterprises with 10 employees or more),mean annual earnings by nuts 1 region (enterprises with 10 employees or more),train_dev,title_clause|occ_2_5|tables_2_5|title|no_header|no_value|single_role,4,4,"{""title_clause"": 4}","{""has_header_evidence"": false, ""has_metadata_value_evidence"": false, ""has_title_evidence"": true, ""metadata_columns"": [], ""occurrence_count"": 4, ""table_count"": 4}",,,,targeted_reclaim,title_clause
term_a51b602a9a1fa7cab700,Average number of weekly hours of other types of care by age group,average number of weekly hours of other types of care by age group,train_dev,title_clause|occ_2_5|tables_2_5|title|no_header|no_value|single_role,2,2,"{""title_clause"": 2}","{""has_header_evidence"": false, ""has_metadata_value_evidence"": false, ""has_title_evidence"": true, ""metadata_columns"": [], ""occurrence_count"": 2, ""table_count"": 2}",,,,targeted_reclaim,title_clause
term_aadaf5e4aab45b997b29,"debt securities by sectors, non-consolidated","debt securities by sectors, non-consolidated",train_dev,title_clause|occ_2_5|tables_2_5|title|no_header|no_value|single_role,4,4,"{""title_clause"": 4}","{""has_header_evidence"": false, ""has_metadata_value_evidence"": false, ""has_title_evidence"": true, ""metadata_columns"": [], ""occurrence_count"": 4, ""table_count"": 4}",,,,targeted_reclaim,title_clause
term_b433a299a4eeedbd8eb3,Hours spent in CVT courses by type of course and NACE Rev. 1.1 activity,hours spent in cvt courses by type of course and nace rev. 1.1 activity,train_dev,title_clause|occ_1|tables_1|title|no_header|no_value|single_role,1,1,"{""title_clause"": 1}","{""has_header_evidence"": false, ""has_metadata_value_evidence"": false, ""has_title_evidence"": true, ""metadata_columns"": [], ""occurrence_count"": 1, ""table_count"": 1}",,,,targeted_reclaim,title_clause
term_bb1b60458c7200341d6b,"Direct investment abroad, main components","direct investment abroad, main components",train_dev,title_clause|occ_1|tables_1|title|no_header|no_value|single_role,1,1,"{""title_clause"": 1}","{""has_header_evidence"": false, ""has_metadata_value_evidence"": false, ""has_title_evidence"": true, ""metadata_columns"": [], ""occurrence_count"": 1, ""table_count"": 1}",,,,targeted_reclaim,title_clause
term_bf111ec07111b7198008,volume (in TEUs) of containers handled in each port,volume (in teus) of containers handled in each port,train_dev,title_clause|occ_1|tables_1|title|no_header|no_value|single_role,1,1,"{""title_clause"": 1}","{""has_header_evidence"": false, ""has_metadata_value_evidence"": false, ""has_title_evidence"": true, ""metadata_columns"": [], ""occurrence_count"": 1, ""table_count"": 1}",,,,targeted_reclaim,title_clause
term_d351e062261cbc6c3b70,area in ha,area in ha,train_dev,title_clause|occ_2_5|tables_2_5|title|no_header|no_value|single_role,4,4,"{""title_clause"": 4}","{""has_header_evidence"": false, ""has_metadata_value_evidence"": false, ""has_title_evidence"": true, ""metadata_columns"": [], ""occurrence_count"": 4, ""table_count"": 4}",,,,targeted_reclaim,title_clause
term_d436732bf0a63018f520,end-of-life recycling input rates (EOL-RIR),end-of-life recycling input rates (eol-rir),train_dev,title_clause|occ_1|tables_1|title|no_header|no_value|single_role,1,1,"{""title_clause"": 1}","{""has_header_evidence"": false, ""has_metadata_value_evidence"": false, ""has_title_evidence"": true, ""metadata_columns"": [], ""occurrence_count"": 1, ""table_count"": 1}",,,,targeted_reclaim,title_clause
term_dacb7358dd7de53f20d1,"annual data, million units of national currency","annual data, million units of national currency",train_dev,title_clause|occ_6_20|tables_6_20|title|no_header|no_value|single_role,6,6,"{""title_clause"": 6}","{""has_header_evidence"": false, ""has_metadata_value_evidence"": false, ""has_title_evidence"": true, ""metadata_columns"": [], ""occurrence_count"": 6, ""table_count"": 6}",,,,targeted_reclaim,title_clause
term_e8fdc8bab4dad9b7651a,At-risk-of-poverty rate of older people by sex,at-risk-of-poverty rate of older people by sex,train_dev,title_clause|occ_1|tables_1|title|no_header|no_value|single_role,1,1,"{""title_clause"": 1}","{""has_header_evidence"": false, ""has_metadata_value_evidence"": false, ""has_title_evidence"": true, ""metadata_columns"": [], ""occurrence_count"": 1, ""table_count"": 1}",,,,targeted_reclaim,title_clause
term_ecb3740c0681f03cb2da,Labour costs annual data,labour costs annual data,train_dev,title_clause|occ_1|tables_1|title|no_header|no_value|single_role,1,1,"{""title_clause"": 1}","{""has_header_evidence"": false, ""has_metadata_value_evidence"": false, ""has_title_evidence"": true, ""metadata_columns"": [], ""occurrence_count"": 1, ""table_count"": 1}",,,,targeted_reclaim,title_clause
term_ee63c2cf4cc03141587e,Median number of weekly hours of other types of care by age group,median number of weekly hours of other types of care by age group,train_dev,title_clause|occ_1|tables_1|title|no_header|no_value|single_role,1,1,"{""title_clause"": 1}","{""has_header_evidence"": false, ""has_metadata_value_evidence"": false, ""has_title_evidence"": true, ""metadata_columns"": [], ""occurrence_count"": 1, ""table_count"": 1}",,,,targeted_reclaim,title_clause
term_f72fa8d994fb8b35702c,EU level,eu level,train_dev,title_clause|occ_2_5|tables_2_5|title|no_header|no_value|single_role,5,5,"{""title_clause"": 5}","{""has_header_evidence"": false, ""has_metadata_value_evidence"": false, ""has_title_evidence"": true, ""metadata_columns"": [], ""occurrence_count"": 5, ""table_count"": 5}",,,,targeted_reclaim,title_clause
term_f8773e37175cee000595,intermediate goods,intermediate goods,train_dev,title_clause|occ_2_5|tables_2_5|title|no_header|no_value|single_role,4,4,"{""title_clause"": 4}","{""has_header_evidence"": false, ""has_metadata_value_evidence"": false, ""has_title_evidence"": true, ""metadata_columns"": [], ""occurrence_count"": 4, ""table_count"": 4}",,,,targeted_reclaim,title_clause
term_04a97e63ec66ba7065ad,New lorries by alternative motor energy and load capacity of +/- 1500 kg,new lorries by alternative motor energy and load capacity of +/- 1500 kg,train_dev,title_full|occ_1|tables_1|title|no_header|no_value|single_role,1,1,"{""title_full"": 1}","{""has_header_evidence"": false, ""has_metadata_value_evidence"": false, ""has_title_evidence"": true, ""metadata_columns"": [], ""occurrence_count"": 1, ""table_count"": 1}",,,,targeted_reclaim,title_full
term_070ba6ed869a373a4bc1,Fertility rate - ENP-South countries,fertility rate - enp-south countries,train_dev,title_full|occ_1|tables_1|title|no_header|no_value|single_role,1,1,"{""title_full"": 1}","{""has_header_evidence"": false, ""has_metadata_value_evidence"": false, ""has_title_evidence"": true, ""metadata_columns"": [], ""occurrence_count"": 1, ""table_count"": 1}",,,,targeted_reclaim,title_full
term_072f70a9ead031312bf8,Train traffic on the rail network - Hungaria,train traffic on the rail network - hungaria,train_dev,title_full|occ_1|tables_1|title|no_header|no_value|single_role,1,1,"{""title_full"": 1}","{""has_header_evidence"": false, ""has_metadata_value_evidence"": false, ""has_title_evidence"": true, ""metadata_columns"": [], ""occurrence_count"": 1, ""table_count"": 1}",,,,targeted_reclaim,title_full
term_076306645cc4073f681d,Table grape vines - Area by age and density classes (area in ha),table grape vines - area by age and density classes (area in ha),train_dev,title_full|occ_1|tables_1|title|no_header|no_value|single_role,1,1,"{""title_full"": 1}","{""has_header_evidence"": false, ""has_metadata_value_evidence"": false, ""has_title_evidence"": true, ""metadata_columns"": [], ""occurrence_count"": 1, ""table_count"": 1}",,,,targeted_reclaim,title_full
term_091cd45345c47686d877,"Monthly earnings by economic control (enterprises with 10 employed persons or more) - NACE Rev. 2, B-S excluding O","monthly earnings by economic control (enterprises with 10 employed persons or more) - nace rev. 2, b-s excluding o",train_dev,title_full|occ_2_5|tables_2_5|title|no_header|no_value|single_role,3,3,"{""title_full"": 3}","{""has_header_evidence"": false, ""has_metadata_value_evidence"": false, ""has_title_evidence"": true, ""metadata_columns"": [], ""occurrence_count"": 3, ""table_count"": 3}",,,,targeted_reclaim,title_full
term_0b8b296439cb337c826f,Air emissions per sector and per gas,air emissions per sector and per gas,train_dev,title_full|occ_1|tables_1|title|no_header|no_value|single_role,1,1,"{""title_full"": 1}","{""has_header_evidence"": false, ""has_metadata_value_evidence"": false, ""has_title_evidence"": true, ""metadata_columns"": [], ""occurrence_count"": 1, ""table_count"": 1}",,,,targeted_reclaim,title_full
