relation_id,source_term_id,source_term,target_term_id,target_term,relation_type,confidence,evidence_ids_json,evidence,generation_methods_json,run_id,is_valid_relation,correct_relation_type,gold_relation_type,false_positive_type,notes
relation_df973a44d698c3dfede7,term_ca743b9337ba4d9b8d54,Employment,term_aa68604b0a18d14e8f75,Total employment by age group - ENP-South countries,broader_than,0.830000,"[""occ_300099d7b1705677f2e5"", ""occ_4007880b3f83e7e147d6""]","{""domain_signal"": ""domain_weak_or_cross"", ""embedding_similarity"": 0.696862, ""qualifier_tokens"": [""age"", ""countries"", ""enp"", ""group"", ""south"", ""total""], ""source_domain"": ""cross-domain or other"", ""target_domain"": ""labour market"", ""token_jaccard"": 0.142857}","[""lexical_containment"", ""qualifier_patterns""]",run_6493b7a59d51e03c8179,,,,,
relation_fc9b989a78969c36097a,term_de1275695e85a9ad231b,Gross value added - NACE Rev. 2: - volumes,term_f9712695721fec6734d3,Gross value added - NACE Rev. 2: J - volumes,broader_than,0.830000,"[""occ_2152786c1a52ad99f16c"", ""occ_fd2a7a5798c2ad8aab89""]","{""domain_signal"": ""same_domain"", ""embedding_similarity"": 0.97992, ""qualifier_tokens"": [""j""], ""source_domain"": ""economy and finance"", ""target_domain"": ""economy and finance"", ""token_jaccard"": 0.875}","[""lexical_containment"", ""qualifier_patterns""]",run_6493b7a59d51e03c8179,,,,,
relation_c9cb8eab90b2270d3d81,term_55eb5e8e6a2e6b24d8d3,Income inequality for older people - EU-SILC survey,term_aae6ecbce1ea4c04530e,Median relative income of elderly people - EU-SILC survey,related_to,0.829995,"[""occ_7946887357e08c09f31a"", ""occ_84e4a0bbc432a4d9567b""]","{""domain_signal"": ""domain_weak_or_cross"", ""embedding_similarity"": 0.928329, ""source_domain"": ""cross-domain or other"", ""target_domain"": ""cross-domain or other"", ""token_jaccard"": 0.5}","[""embedding_similarity"", ""domains""]",run_6493b7a59d51e03c8179,,,,,
relation_1d2f95d9aa96c1af00f3,term_975f92a4a6ba860bd35f,Number of accidents at work by NACE Rev. 1.1 activity and employment status,term_2628c6a89a9f36655b7d,Standardised incidence rate of accidents at work by NACE Rev. 1.1 activity and employment status,related_to,0.826196,"[""occ_1fb78dbb58a09fb32bb3"", ""occ_aa0c5c357c862ebec283""]","{""domain_signal"": ""domain_weak_or_cross"", ""embedding_similarity"": 0.925163, ""source_domain"": ""cross-domain or other"", ""target_domain"": ""cross-domain or other"", ""token_jaccard"": 0.692308}","[""embedding_similarity"", ""domains""]",run_6493b7a59d51e03c8179,,,,,
relation_0b101fa71c5c27de1b74,term_3456ee1ef3a4b5d3e160,"Causes of death, by sex",term_101e60ee5f0f430737e5,"Death due to accidents, by sex",related_to,0.819517,"[""occ_2a6383bffb6dee3b9f42"", ""occ_4e8ae24d7d6afd53d294""]","{""domain_signal"": ""domain_weak_or_cross"", ""embedding_similarity"": 0.919597, ""source_domain"": ""cross-domain or other"", ""target_domain"": ""cross-domain or other"", ""token_jaccard"": 0.4}","[""embedding_similarity"", ""domains""]",run_6493b7a59d51e03c8179,,,,,
relation_c350554117163a0c5f0c,term_a8781b86da3b752f69bd,Goods transport by rail,term_047c9239143df8136f91,Goods transported,related_to,0.818506,"[""occ_a9a479d53d674a5b0d5b"", ""occ_b2000a12ad6137d53015""]","{""domain_signal"": ""same_domain"", ""embedding_similarity"": 0.877088, ""source_domain"": ""transport"", ""target_domain"": ""transport"", ""token_jaccard"": 0.25}","[""embedding_similarity"", ""domains""]",run_6493b7a59d51e03c8179,,,,,
relation_095bc5767958f1e98f6a,term_4c7e35d1efbd7315d86c,Distribution of digital platform workers (at least one hour in the last month) by price setting,term_d0cf9392077626f22315,Distribution of digital platform workers (at least one hour in the last month) by share of platform income in their earnings,related_to,0.811852,"[""occ_1acb4d0ae43d89fd73f4"", ""occ_780fb7aad1fc5a791e43""]","{""domain_signal"": ""domain_weak_or_cross"", ""embedding_similarity"": 0.91321, ""source_domain"": ""cross-domain or other"", ""target_domain"": ""cross-domain or other"", ""token_jaccard"": 0.625}","[""embedding_similarity"", ""domains""]",run_6493b7a59d51e03c8179,,,,,
relation_454cafd8c03c6d5dceaf,term_454b60d6038aeaf7dfdf,Goods transport by waterways,term_047c9239143df8136f91,Goods transported,related_to,0.810759,"[""occ_b2000a12ad6137d53015"", ""occ_dfecc2ff81e20a096aba""]","{""domain_signal"": ""same_domain"", ""embedding_similarity"": 0.870632, ""source_domain"": ""transport"", ""target_domain"": ""transport"", ""token_jaccard"": 0.25}","[""embedding_similarity"", ""domains""]",run_6493b7a59d51e03c8179,,,,,
relation_ec2201db2c623e845594,term_55eb5e8e6a2e6b24d8d3,Income inequality for older people - EU-SILC survey,term_074ac00adbe5f73a2af1,Median relative income of elderly people (60+) - EU-SILC survey,related_to,0.807964,"[""occ_7946887357e08c09f31a"", ""occ_85fa6fd6fe5a940b926f""]","{""domain_signal"": ""domain_weak_or_cross"", ""embedding_similarity"": 0.90997, ""source_domain"": ""cross-domain or other"", ""target_domain"": ""cross-domain or other"", ""token_jaccard"": 0.454545}","[""embedding_similarity"", ""domains""]",run_6493b7a59d51e03c8179,,,,,
relation_1f81a07b5eefe1dc112c,term_a37e7a638feff73a0a92,Unemployment rate by sex - age group 15-24,term_b729ad875ff9c728f329,Youth unemployment rate by sex,related_to,0.803557,"[""occ_cc7e5ec2cc25785a7016"", ""occ_d7c645780a76b0041fda""]","{""domain_signal"": ""same_domain"", ""embedding_similarity"": 0.864631, ""source_domain"": ""labour market"", ""target_domain"": ""labour market"", ""token_jaccard"": 0.375}","[""embedding_similarity"", ""domains""]",run_6493b7a59d51e03c8179,,,,,
relation_bdb55e8335a815711fdc,term_ce2cdc7f7b3486cc640f,Gross value added - NACE Rev. 2: G-I - current prices,term_05a5d4d4a9fe9df881fb,Gross value added - NACE Rev. 2: R-U - volumes,related_to,0.796450,"[""occ_483bc6c6d34e3adc003f"", ""occ_b7f70c260fb0f39b9c30""]","{""domain_signal"": ""same_domain"", ""embedding_similarity"": 0.858708, ""source_domain"": ""economy and finance"", ""target_domain"": ""economy and finance"", ""token_jaccard"": 0.461538}","[""embedding_similarity"", ""domains""]",run_6493b7a59d51e03c8179,,,,,
relation_17837e793f76f5bddbfe,term_a0016567b77ecdefeda9,Air transport of freight by NUTS 2 region,term_0ecae0b5473fbb8ae729,Maritime transport of passengers by NUTS 2 region,related_to,0.788244,"[""occ_4b18c857edf585bd0b1c"", ""occ_69dcc20f1760698f4a3f""]","{""domain_signal"": ""domain_weak_or_cross"", ""embedding_similarity"": 0.893537, ""source_domain"": ""cross-domain or other"", ""target_domain"": ""cross-domain or other"", ""token_jaccard"": 0.5}","[""embedding_similarity"", ""domains""]",run_6493b7a59d51e03c8179,,,,,
relation_ed5996fa80c03017e356,term_658d47fb6d3c1b8c88df,"Share of total population having neither a bath, nor a shower in their dwelling - EU-SILC survey",term_452027397b2cdcf36d77,Share of total population not having indoor flushing toilet for the sole use of their household - EU-SILC survey,related_to,0.787122,"[""occ_1ff8b89e16133698a05a"", ""occ_ef73d90f99f4ed008d0a""]","{""domain_signal"": ""domain_weak_or_cross"", ""embedding_similarity"": 0.892602, ""source_domain"": ""cross-domain or other"", ""target_domain"": ""cross-domain or other"", ""token_jaccard"": 0.4}","[""embedding_similarity"", ""domains""]",run_6493b7a59d51e03c8179,,,,,
relation_766de07a3c81f1839309,term_3456ee1ef3a4b5d3e160,"Causes of death, by sex",term_eeb6980f51c7d56fc3f4,"Death due to diabetes mellitus, by sex",related_to,0.785555,"[""occ_1bf706b8e262945477f4"", ""occ_2a6383bffb6dee3b9f42""]","{""domain_signal"": ""domain_weak_or_cross"", ""embedding_similarity"": 0.891296, ""source_domain"": ""cross-domain or other"", ""target_domain"": ""cross-domain or other"", ""token_jaccard"": 0.333333}","[""embedding_similarity"", ""domains""]",run_6493b7a59d51e03c8179,,,,,
relation_cc97f50d7949e7d8f213,term_cd7a39a0bc9ab7d16394,"Private sector credit flow: loans by sectors, consolidated - % of GDP",term_ad9dc9a5708b94af4fb0,"Private sector debt: debt securities by sectors, non-consolidated - % of GDP",related_to,0.785340,"[""occ_916511ca0bf7e3f36c77"", ""occ_b3f29b73dff8a73a946d""]","{""domain_signal"": ""same_domain"", ""embedding_similarity"": 0.84945, ""source_domain"": ""economy and finance"", ""target_domain"": ""economy and finance"", ""token_jaccard"": 0.454545}","[""embedding_similarity"", ""domains""]",run_6493b7a59d51e03c8179,,,,,
relation_444cfbc723b8237a5b4b,term_b7a69d80e0c95946c178,Production in industry - consumer durables,term_04279f6a3fcd4e3a01d3,Production in industry - energy,related_to,0.783681,"[""occ_b48d911107c0e9d8fa4a"", ""occ_bd696313747b13097db0""]","{""domain_signal"": ""same_domain"", ""embedding_similarity"": 0.848067, ""source_domain"": ""industry, trade, and services"", ""target_domain"": ""industry, trade, and services"", ""token_jaccard"": 0.4}","[""embedding_similarity"", ""domains""]",run_6493b7a59d51e03c8179,,,,,
relation_09dfb400052eef4fb84f,term_0388239da703c3da3a94,including national transport,term_cbe3f0c0c63df0d8189e,Passenger air transport over national territory (including territorial sea),broader_than,0.780000,"[""occ_ad0594e914ee7e0e44c8"", ""occ_b8d432920b2559e5dd9c""]","{""domain_signal"": ""domain_weak_or_cross"", ""embedding_similarity"": 0.765587, ""qualifier_tokens"": [""air"", ""over"", ""passenger"", ""sea"", ""territorial"", ""territory""], ""source_domain"": ""cross-domain or other"", ""target_domain"": ""transport"", ""token_jaccard"": 0.333333}","[""lexical_containment"", ""qualifier_patterns""]",run_6493b7a59d51e03c8179,,,,,
relation_0e5f0a83f75b1846869a,term_ca743b9337ba4d9b8d54,Employment,term_07c88bf3aece412e87e2,Involuntary temporary employment,broader_than,0.780000,"[""occ_4007880b3f83e7e147d6"", ""occ_f875b60dca6809c4eec4""]","{""domain_signal"": ""domain_weak_or_cross"", ""embedding_similarity"": 0.749998, ""qualifier_tokens"": [""involuntary"", ""temporary""], ""source_domain"": ""cross-domain or other"", ""target_domain"": ""cross-domain or other"", ""token_jaccard"": 0.333333}","[""lexical_containment"", ""qualifier_patterns""]",run_6493b7a59d51e03c8179,,,,,
relation_1a934421b2803258fef2,term_ac3a2131e4f6dda678a5,Inequality of income distribution,term_720ba7a9b58779717a67,Inequality of income distribution S80/S20 income quintile share ratio - EU-SILC and ECHP surveys,broader_than,0.780000,"[""occ_0b9159b3ddb2951fccb1"", ""occ_3ee1ed94e7f5ca19c6a1""]","{""domain_signal"": ""domain_weak_or_cross"", ""embedding_similarity"": 0.777096, ""qualifier_tokens"": [""echp"", ""eu"", ""quintile"", ""ratio"", ""s20"", ""s80"", ""share"", ""silc"", ""surveys""], ""source_domain"": ""cross-domain or other"", ""target_domain"": ""cross-domain or other"", ""token_jaccard"": 0.25}","[""lexical_containment"", ""qualifier_patterns""]",run_6493b7a59d51e03c8179,,,,,
relation_246d388d3bb1af3c494e,term_4c7e35d1efbd7315d86c,Distribution of digital platform workers (at least one hour in the last month) by price setting,term_0a5f811862a59c07d79f,Distribution of digital platform workers (at least one hour in the last month) by price setting - experimental statistics,broader_than,0.780000,"[""occ_1acb4d0ae43d89fd73f4"", ""occ_c2bf976f37da066d2aae""]","{""domain_signal"": ""domain_weak_or_cross"", ""embedding_similarity"": 0.959162, ""qualifier_tokens"": [""experimental"", ""statistics""], ""source_domain"": ""cross-domain or other"", ""target_domain"": ""cross-domain or other"", ""token_jaccard"": 0.857143}","[""lexical_containment"", ""qualifier_patterns""]",run_6493b7a59d51e03c8179,,,,,
relation_3e9e181611cde0d76d90,term_06805613d2075f44c3ed,current prices,term_ce2cdc7f7b3486cc640f,Gross value added - NACE Rev. 2: G-I - current prices,broader_than,0.780000,"[""occ_2a3fe43b920fdff5ecb0"", ""occ_3090d7266ac99bd3d4a9"", ""occ_3be4faafa9076c7ff322"", ""occ_5993b0ce993d55a104c5"", ""occ_62fba27a7e6167c42393"", ""occ_77b49f474a004c115639"", ""occ_7c36156788399e0bd8eb"", ""occ_86a62e7415bb9659e067"", ""occ_b7f70c260fb0f39b9c30"", ""occ_cf74dedde48d8af3db19"", ""occ_df30f81d1c867fc257cf"", ""occ_e16e97686400b64d86e8"", ""occ_fdfbc2e693f8c16d8072""]","{""domain_signal"": ""domain_weak_or_cross"", ""embedding_similarity"": 0.752069, ""qualifier_tokens"": [""2"", ""added"", ""g"", ""gross"", ""i"", ""nace"", ""rev"", ""value""], ""source_domain"": ""cross-domain or other"", ""target_domain"": ""economy and finance"", ""token_jaccard"": 0.2}","[""lexical_containment"", ""qualifier_patterns""]",run_6493b7a59d51e03c8179,,,,,
relation_590020e2d5f76649b54c,term_cb729a0a0923670b9a0c,total population,term_1235dd822d5ad1200534,"Population change - crude rates of total change, natural change and net migration plus adjustment",broader_than,0.780000,"[""occ_31b57ec293ff89d2626d"", ""occ_73df6c25a29ff708e877"", ""occ_a6800420077cbe7d4111"", ""occ_bb76fa2224fed33156fc"", ""occ_c231680ef52cd7899ecb""]","{""domain_signal"": ""domain_weak_or_cross"", ""embedding_similarity"": 0.706308, ""qualifier_tokens"": [""adjustment"", ""change"", ""crude"", ""migration"", ""natural"", ""net"", ""plus"", ""rates""], ""source_domain"": ""cross-domain or other"", ""target_domain"": ""cross-domain or other"", ""token_jaccard"": 0.2}","[""lexical_containment"", ""qualifier_patterns""]",run_6493b7a59d51e03c8179,,,,,
relation_71c0c75d960b7209ff85,term_9ac263f40d0cdab6e19b,including health expenditure,term_3bdd979f3dc7ba4e0a66,Social protection expenditure excluding administrative costs (including health expenditure),broader_than,0.780000,"[""occ_81bf570695a4930bce18"", ""occ_8a8d69f65eb84da654cf""]","{""domain_signal"": ""domain_weak_or_cross"", ""embedding_similarity"": 0.749873, ""qualifier_tokens"": [""administrative"", ""costs"", ""excluding"", ""protection"", ""social""], ""source_domain"": ""cross-domain or other"", ""target_domain"": ""cross-domain or other"", ""token_jaccard"": 0.375}","[""lexical_containment"", ""qualifier_patterns""]",run_6493b7a59d51e03c8179,,,,,
relation_77060d59e27244584cc0,term_46c5d867f1991ca07183,Weights of producer prices of agricultural products,term_5f2113363aa4f765d57e,Weights of producer prices of agricultural products - survey,broader_than,0.780000,"[""occ_26dc7eaad89fcbbb423f"", ""occ_81923bedec9efb493031""]","{""domain_signal"": ""domain_weak_or_cross"", ""embedding_similarity"": 0.942344, ""qualifier_tokens"": [""survey""], ""source_domain"": ""cross-domain or other"", ""target_domain"": ""cross-domain or other"", ""token_jaccard"": 0.833333}","[""lexical_containment"", ""qualifier_patterns""]",run_6493b7a59d51e03c8179,,,,,
relation_aec5a6a295fd1ca47278,term_2c16cafab319d30eed0d,Accidents involving the transport of dangerous goods,term_46734978017f544624fb,Rail accidents involving the transport of dangerous goods,broader_than,0.780000,"[""occ_07dc50bfea413d99f67e"", ""occ_84ff46631dc99865b39e""]","{""domain_signal"": ""domain_weak_or_cross"", ""embedding_similarity"": 0.941287, ""qualifier_tokens"": [""rail""], ""source_domain"": ""cross-domain or other"", ""target_domain"": ""cross-domain or other"", ""token_jaccard"": 0.833333}","[""lexical_containment"", ""qualifier_patterns""]",run_6493b7a59d51e03c8179,,,,,
relation_b8954f43080a3051ae69,term_7fd0142c8dd981cee687,House price index - quarterly data,term_cf8712dfc9d708cb8fa1,"House price index, deflated - quarterly data",broader_than,0.780000,"[""occ_68b988f66554c2a11cc1"", ""occ_b9d1e1e2493920a661de""]","{""domain_signal"": ""domain_weak_or_cross"", ""embedding_similarity"": 0.944009, ""qualifier_tokens"": [""deflated""], ""source_domain"": ""cross-domain or other"", ""target_domain"": ""cross-domain or other"", ""token_jaccard"": 0.833333}","[""lexical_containment"", ""qualifier_patterns""]",run_6493b7a59d51e03c8179,,,,,
relation_be31875762a22d2c32ca,term_0bc9d7812026d642cd23,Effect of social transfers on income quintile share ratio S80/S20,term_a4a4b3edcc8d7cd6085f,Effect of taxes and social transfers on income quintile share ratio S80/S20,broader_than,0.780000,"[""occ_4b3928bf68dc6bf3606f"", ""occ_c0efaa740efa305d9e9a""]","{""domain_signal"": ""domain_weak_or_cross"", ""embedding_similarity"": 0.979159, ""qualifier_tokens"": [""taxes""], ""source_domain"": ""cross-domain or other"", ""target_domain"": ""cross-domain or other"", ""token_jaccard"": 0.9}","[""lexical_containment"", ""qualifier_patterns""]",run_6493b7a59d51e03c8179,,,,,
relation_e3e59dd1c215146f34ce,term_38c1e42ad3a781b8ce27,Gender differences in the relative income of older people,term_09a908de463198bdf18f,Gender differences in the relative income of older people - EU-SILC survey,broader_than,0.780000,"[""occ_72a0ef5f6b0be3f1fa4b"", ""occ_e6e19ba9ec72ac374e50""]","{""domain_signal"": ""domain_weak_or_cross"", ""embedding_similarity"": 0.915591, ""qualifier_tokens"": [""eu"", ""silc"", ""survey""], ""source_domain"": ""cross-domain or other"", ""target_domain"": ""cross-domain or other"", ""token_jaccard"": 0.666667}","[""lexical_containment"", ""qualifier_patterns""]",run_6493b7a59d51e03c8179,,,,,
relation_9026881ebe7ed1bd9681,term_99e1529e4e89f9c36b6e,"Crude rate of birth, of dead and of population change",term_ae811119ae4287ceef98,Live births and crude birth rate,related_to,0.774185,"[""occ_8593896ef881b89db663"", ""occ_dddf5ec047c007e87440""]","{""domain_signal"": ""same_domain"", ""embedding_similarity"": 0.840154, ""source_domain"": ""labour market"", ""target_domain"": ""labour market"", ""token_jaccard"": 0.375}","[""embedding_similarity"", ""domains""]",run_6493b7a59d51e03c8179,,,,,
relation_fda7ec6aba038fd23079,term_2e238609443153c1dccf,Gender differences in the relative income of elderly people (65+),term_09a908de463198bdf18f,Gender differences in the relative income of older people - EU-SILC survey,related_to,0.771420,"[""occ_1a64facce516b414ce06"", ""occ_e6e19ba9ec72ac374e50""]","{""domain_signal"": ""domain_weak_or_cross"", ""embedding_similarity"": 0.879517, ""source_domain"": ""cross-domain or other"", ""target_domain"": ""cross-domain or other"", ""token_jaccard"": 0.454545}","[""embedding_similarity"", ""domains""]",run_6493b7a59d51e03c8179,,,,,
relation_1fa897b785e5b83104a2,term_2e9ce14b15b7a574fa90,Young persons (aged 15-24) neither in employment nor in education and training - % of total population in private households in the same age group,term_2c531a8a827df2e14928,Young persons neither in employment nor in education and training (NEET) by citizenship,related_to,0.769862,"[""occ_5f802dab22411209b22b"", ""occ_6b026fade3849f021547""]","{""domain_signal"": ""same_domain"", ""embedding_similarity"": 0.836551, ""source_domain"": ""labour market"", ""target_domain"": ""labour market"", ""token_jaccard"": 0.368421}","[""embedding_similarity"", ""domains""]",run_6493b7a59d51e03c8179,,,,,
relation_e6659aa182a8f2fbc02c,term_eeb6980f51c7d56fc3f4,"Death due to diabetes mellitus, by sex",term_a328ea1f4752a941f146,"Death due to suicide, by sex",related_to,0.769496,"[""occ_1bf706b8e262945477f4"", ""occ_c79aee8aabcf9d311bfa""]","{""domain_signal"": ""domain_weak_or_cross"", ""embedding_similarity"": 0.877913, ""source_domain"": ""cross-domain or other"", ""target_domain"": ""cross-domain or other"", ""token_jaccard"": 0.5}","[""embedding_similarity"", ""domains""]",run_6493b7a59d51e03c8179,,,,,
relation_214072aa7938c640cea6,term_b7a69d80e0c95946c178,Production in industry - consumer durables,term_e454da1bd3a645c5546e,Production in industry - intermediate goods,related_to,0.769390,"[""occ_33324900acb7204a88e7"", ""occ_b48d911107c0e9d8fa4a""]","{""domain_signal"": ""same_domain"", ""embedding_similarity"": 0.836158, ""source_domain"": ""industry, trade, and services"", ""target_domain"": ""industry, trade, and services"", ""token_jaccard"": 0.333333}","[""embedding_similarity"", ""domains""]",run_6493b7a59d51e03c8179,,,,,
relation_6a16ce339ce85913dd2e,term_d89120ce008c2ccbdc95,"Retail trade volume of sales - food, beverages and tobacco",term_4c5308d0a19b91efd0ab,Retail trade volume of sales - non food,related_to,0.765901,"[""occ_352f677a0c45ae04fe8d"", ""occ_a0594eb9dae16cc7a022""]","{""domain_signal"": ""same_domain"", ""embedding_similarity"": 0.833251, ""source_domain"": ""industry, trade, and services"", ""target_domain"": ""industry, trade, and services"", ""token_jaccard"": 0.625}","[""embedding_similarity"", ""domains""]",run_6493b7a59d51e03c8179,,,,,
relation_4af4aeb22ac451aad59b,term_54ab3a65984d82df4910,"Passengers in accompanied passenger car railway transport, by type of transport",term_d2e98712668aabb3a0dd,Rail transport of passengers,related_to,0.758672,"[""occ_10f07c04648dd2f61302"", ""occ_3655ffc048351a41e251""]","{""domain_signal"": ""domain_weak_or_cross"", ""embedding_similarity"": 0.868894, ""source_domain"": ""cross-domain or other"", ""target_domain"": ""cross-domain or other"", ""token_jaccard"": 0.25}","[""embedding_similarity"", ""domains""]",run_6493b7a59d51e03c8179,,,,,
relation_efd3998fed7ac1ac169d,term_35f091028bedc80f3304,Road traffic: road freight transport in volume,term_1eda2413fab212d2b53a,Unitisation in road freight transport,related_to,0.752330,"[""occ_0e0c3bb4be368559b2d6"", ""occ_efadf26bb54e7a35d0cb""]","{""domain_signal"": ""same_domain"", ""embedding_similarity"": 0.821942, ""source_domain"": ""transport"", ""target_domain"": ""transport"", ""token_jaccard"": 0.5}","[""embedding_similarity"", ""domains""]",run_6493b7a59d51e03c8179,,,,,
relation_c69cb86df31c35c2b9e0,term_57558496f0fd3ea26847,Goods transported by rail - ENP-East countries,term_7b36a7699313ac1e7386,Goods transported by type of consignment,related_to,0.749318,"[""occ_3470a2531d6d4293a874"", ""occ_772e9192ed6de46b2c2b""]","{""domain_signal"": ""same_domain"", ""embedding_similarity"": 0.819432, ""source_domain"": ""transport"", ""target_domain"": ""transport"", ""token_jaccard"": 0.25}","[""embedding_similarity"", ""domains""]",run_6493b7a59d51e03c8179,,,,,
relation_b54bc6e135b48b7923c3,term_76957f17efd94e0cea36,"Death due to alcoholic abuse, by sex",term_917e54b71e6c2b9e56cf,"Death due to chronic liver disease, by sex",related_to,0.748063,"[""occ_18c82ed334acc32f4c3d"", ""occ_a0293f94f3977adf46e1""]","{""domain_signal"": ""domain_weak_or_cross"", ""embedding_similarity"": 0.860053, ""source_domain"": ""cross-domain or other"", ""target_domain"": ""cross-domain or other"", ""token_jaccard"": 0.375}","[""embedding_similarity"", ""domains""]",run_6493b7a59d51e03c8179,,,,,
relation_485ab848cca08a1883bc,term_680d8add75684ad731c8,Real GDP growth rate - volume,term_21415cb11e781cdfeb3d,Real GDP per capita,related_to,0.747160,"[""occ_39659aede6262e1e30f5"", ""occ_ccf8ad6a53bd7be29c56"", ""occ_e8bcd001550320e0ce01""]","{""domain_signal"": ""domain_weak_or_cross"", ""embedding_similarity"": 0.8593, ""source_domain"": ""cross-domain or other"", ""target_domain"": ""cross-domain or other"", ""token_jaccard"": 0.285714}","[""embedding_similarity"", ""domains""]",run_6493b7a59d51e03c8179,,,,,
relation_2ae2ea08b4306da763ed,term_558f4a8e9de234d081fa,Annual aquaculture production,term_7789a973297e4d885e32,Aquaculture production in tonnes and value,related_to,0.745109,"[""occ_4d8acd97f439c40b7cca"", ""occ_95da98184fbf47135819""]","{""domain_signal"": ""same_domain"", ""embedding_similarity"": 0.815924, ""source_domain"": ""agriculture, forestry, and fisheries"", ""target_domain"": ""agriculture, forestry, and fisheries"", ""token_jaccard"": 0.4}","[""embedding_similarity"", ""domains""]",run_6493b7a59d51e03c8179,,,,,
relation_01d8ad416708aab29939,term_956ee1e95cb224363643,"Death due to AIDS (HIV-disease), by sex",term_5849d9c0db41e7b9acb9,"Death due to transport accidents, by sex",related_to,0.743166,"[""occ_2fa48a96c06a0148bca6"", ""occ_3ff29694c6226a08e636""]","{""domain_signal"": ""domain_weak_or_cross"", ""embedding_similarity"": 0.855972, ""source_domain"": ""cross-domain or other"", ""target_domain"": ""cross-domain or other"", ""token_jaccard"": 0.375}","[""embedding_similarity"", ""domains""]",run_6493b7a59d51e03c8179,,,,,
relation_0b5b619ee4c51a80a58a,term_7850094491fdcb8c4867,"Dry pulses and protein crops for the production of grain (including seed and mixtures of cereals and pulses) by area, production and humidity",term_793c46c555df1c2cc3be,"Rye and winter cereal mixtures by area, production and humidity",related_to,0.743014,"[""occ_0e48772960962661c0f0"", ""occ_7cf488b8aaf104f3eb92""]","{""domain_signal"": ""same_domain"", ""embedding_similarity"": 0.814178, ""source_domain"": ""agriculture, forestry, and fisheries"", ""target_domain"": ""agriculture, forestry, and fisheries"", ""token_jaccard"": 0.266667}","[""embedding_similarity"", ""domains""]",run_6493b7a59d51e03c8179,,,,,
relation_32b8b9a78c664ec4ad11,term_a4a4b3edcc8d7cd6085f,Effect of taxes and social transfers on income quintile share ratio S80/S20,term_6d86dd447f76de1a4400,Income quintile share ratio - S80/S20 - ENP-South countries,related_to,0.741082,"[""occ_4b3928bf68dc6bf3606f"", ""occ_74294d96cacfec9a1e9b""]","{""domain_signal"": ""domain_weak_or_cross"", ""embedding_similarity"": 0.854235, ""source_domain"": ""cross-domain or other"", ""target_domain"": ""cross-domain or other"", ""token_jaccard"": 0.461538}","[""embedding_similarity"", ""domains""]",run_6493b7a59d51e03c8179,,,,,
relation_824246b44883eb1a4a31,term_3dfd8e54220a5a7f4b4c,"Government final consumption expenditure, current prices",term_8c80a20920007a0c2a77,"Gross domestic product, current prices",related_to,0.730970,"[""occ_34f1d4ef55caa9a39f56"", ""occ_ae02dc2f129e1b429a79""]","{""domain_signal"": ""domain_weak_or_cross"", ""embedding_similarity"": 0.845809, ""source_domain"": ""cross-domain or other"", ""target_domain"": ""cross-domain or other"", ""token_jaccard"": 0.222222}","[""embedding_similarity"", ""domains""]",run_6493b7a59d51e03c8179,,,,,
relation_b8438c8bf62d9d18e9f4,term_d72c23437b51f7d6c80e,Regional disparities in the rate of young people neither in employment nor in education and training (NEET) (NUTS level 2),term_2e9ce14b15b7a574fa90,Young persons (aged 15-24) neither in employment nor in education and training - % of total population in private households in the same age group,related_to,0.720044,"[""occ_2f4c6bc7af455715e3a2"", ""occ_6b026fade3849f021547""]","{""domain_signal"": ""same_domain"", ""embedding_similarity"": 0.795036, ""source_domain"": ""labour market"", ""target_domain"": ""labour market"", ""token_jaccard"": 0.24}","[""embedding_similarity"", ""domains""]",run_6493b7a59d51e03c8179,,,,,
relation_1a38e579fd37b40b4285,term_51ed3941228748ad9c32,Domestic industrial production price index,term_fe4e2ce249094bf3ed20,Domestic producer prices - intermediate goods,related_to,0.719755,"[""occ_696ac66ec8d0cd2f6edd"", ""occ_f9b86e812ceb9c753290""]","{""domain_signal"": ""same_domain"", ""embedding_similarity"": 0.794796, ""source_domain"": ""economy and finance"", ""target_domain"": ""economy and finance"", ""token_jaccard"": 0.111111}","[""embedding_similarity"", ""domains""]",run_6493b7a59d51e03c8179,,,,,
relation_ad011d167dc223484a4b,term_40b19f5a21b3b4e61deb,Price level indices,term_f28e10cdf7f618065874,"Producer price indices, crop products",related_to,0.719002,"[""occ_2a6fd7313f80aef76561"", ""occ_aa0f8667d07d6b20d24a""]","{""domain_signal"": ""domain_weak_or_cross"", ""embedding_similarity"": 0.835835, ""source_domain"": ""cross-domain or other"", ""target_domain"": ""cross-domain or other"", ""token_jaccard"": 0.333333}","[""embedding_similarity"", ""domains""]",run_6493b7a59d51e03c8179,,,,,
relation_2745a68c930c5e7f2665,term_795d9ad98feaa090e492,Employment and employment rates (aged 20-64) by sex - ENP-East countries,term_11690bfa78e5b9ada064,Employment rate by sex,related_to,0.718224,"[""occ_49048b5d05fb8cbfeb77"", ""occ_7fdbe4c56a72f6831906"", ""occ_8bf2b04420367c1ebae4""]","{""domain_signal"": ""same_domain"", ""embedding_similarity"": 0.79352, ""source_domain"": ""labour market"", ""target_domain"": ""labour market"", ""token_jaccard"": 0.2}","[""embedding_similarity"", ""domains""]",run_6493b7a59d51e03c8179,,,,,
