relation_id,source_term_id,source_term,target_term_id,target_term,relation_type,confidence,evidence_ids_json,evidence,generation_methods_json,run_id
relation_1f7be7c617de30ba69f9,term_99b168fc5730e52ce37d,Population (aged 25 and over) by sex and educational attainment level,term_2c8c0c8c6ab4970569ba,Population (aged 30-34) who completed tertiary or equivalent education,related_to,0.619316,"[""occ_235ba5b5b8faeb8b99bb"", ""occ_4426a4dafc9de5b379b6""]","{""domain_signal"": ""same_domain"", ""embedding_similarity"": 0.777764, ""source_domain"": ""education"", ""target_domain"": ""education"", ""token_jaccard"": 0.125}","[""embedding_similarity"", ""domains""]",run_91d95068b729f15ae653
relation_a7f3926bd65c1084d344,term_3499e3c7d17ee0abdf55,Population (aged 20-24) who completed at least an upper secondary educational attainment level (ISCED level 3) by sex - ENP-South countries,term_2bc18f78c89d4d2ce3fe,Population (aged 30-34) who completed tertiary or equivalent education - ENP-East countries,related_to,0.619302,"[""occ_c046a9ee53280a757c36"", ""occ_ef989a44ec84b4a9b8d9""]","{""domain_signal"": ""same_domain"", ""embedding_similarity"": 0.777751, ""source_domain"": ""education"", ""target_domain"": ""education"", ""token_jaccard"": 0.230769}","[""embedding_similarity"", ""domains""]",run_91d95068b729f15ae653
relation_107fcef484529bafc496,term_769a96867babeedc522b,"Out-of-school rate in population of upper secondary school age, by sex",term_c32b9badb0ba4710ff3e,Pupils from age 0 to the starting age of compulsory education at primary level by sex - % of the population of the corresponding age,related_to,0.619068,"[""occ_0721814a77a7c6ab69a1"", ""occ_9acba8b0d7b73dd3b68f""]","{""domain_signal"": ""same_domain"", ""embedding_similarity"": 0.777556, ""source_domain"": ""education"", ""target_domain"": ""education"", ""token_jaccard"": 0.166667}","[""embedding_similarity"", ""domains""]",run_91d95068b729f15ae653
relation_cbe8fd45780e36d0dfe5,term_00f3ee6bf94038cfb789,Road freight transport - ENP-East countries,term_1eda2413fab212d2b53a,Unitisation in road freight transport,related_to,0.618846,"[""occ_0e0c3bb4be368559b2d6"", ""occ_26a9a1f4b4474ead75f2""]","{""domain_signal"": ""same_domain"", ""embedding_similarity"": 0.777372, ""source_domain"": ""transport"", ""target_domain"": ""transport"", ""token_jaccard"": 0.428571}","[""embedding_similarity"", ""domains""]",run_91d95068b729f15ae653
relation_c3da3c6fe83fe06210cf,term_c09913cf45bdb5830bad,Graduates at doctoral level by sex and age groups - per 1000 of population aged 25-34,term_7a27f1dacce2f021d0c4,Unemployment rates (persons aged 25-64) by educational attainment level,related_to,0.618780,"[""occ_4f06b1d80d8635ed26de"", ""occ_d7eb841ef0daabf291d5""]","{""domain_signal"": ""same_domain"", ""embedding_similarity"": 0.777316, ""source_domain"": ""education"", ""target_domain"": ""education"", ""token_jaccard"": 0.157895}","[""embedding_similarity"", ""domains""]",run_91d95068b729f15ae653
relation_f28b5073de3253f50e7f,term_6a33f33bcda42090451b,Employment and employment rates (aged 20-64) by sex,term_6273fd9149de8fb6704b,Long-term unemployment rates by sex,related_to,0.618479,"[""occ_2c71d5da53fb0de31239"", ""occ_c82d920ac0882b08217e""]","{""domain_signal"": ""same_domain"", ""embedding_similarity"": 0.777066, ""source_domain"": ""labour market"", ""target_domain"": ""labour market"", ""token_jaccard"": 0.222222}","[""embedding_similarity"", ""domains""]",run_91d95068b729f15ae653
relation_ded9dd0b597a4274fac3,term_769a96867babeedc522b,"Out-of-school rate in population of upper secondary school age, by sex",term_99b168fc5730e52ce37d,Population (aged 25 and over) by sex and educational attainment level,related_to,0.618319,"[""occ_0721814a77a7c6ab69a1"", ""occ_235ba5b5b8faeb8b99bb""]","{""domain_signal"": ""same_domain"", ""embedding_similarity"": 0.776933, ""source_domain"": ""education"", ""target_domain"": ""education"", ""token_jaccard"": 0.142857}","[""embedding_similarity"", ""domains""]",run_91d95068b729f15ae653
relation_fee57af410947f9dbae9,term_cd3886f7e671857294d0,"Net external debt - quarterly data, % of GDP",term_20f0568d3084e3c66191,"Private sector credit flow: debt securities by sectors, consolidated - % of GDP",related_to,0.617893,"[""occ_4079bde7b8482c46889c"", ""occ_acccae95177e70b5f8a7""]","{""domain_signal"": ""same_domain"", ""embedding_similarity"": 0.776578, ""source_domain"": ""economy and finance"", ""target_domain"": ""economy and finance"", ""token_jaccard"": 0.153846}","[""embedding_similarity"", ""domains""]",run_91d95068b729f15ae653
relation_e4c7d579c9ae6158561c,term_bd16ed3b50396db5bfb6,road freight transport in volume,term_fa38f209e4b8c386f58c,Unitisation in maritime freight transport,related_to,0.617789,"[""occ_30520a272a2ff51c6a48"", ""occ_b3f53bc4ef662b2c04a3""]","{""domain_signal"": ""same_domain"", ""embedding_similarity"": 0.776491, ""source_domain"": ""transport"", ""target_domain"": ""transport"", ""token_jaccard"": 0.333333}","[""embedding_similarity"", ""domains""]",run_91d95068b729f15ae653
relation_65afb55d64f42aa43228,term_3c74886439e5cd2fb286,Population (aged 20-24) who completed at least an upper secondary educational attainment level (ISCED level 3) by sex,term_0972dcd431ad96904bc3,"Pupils from age 4 to the starting age of compulsory education at primary level, by sex - as % of the population of the corresponding age group",related_to,0.617773,"[""occ_14fb743aae89af0c26db"", ""occ_c47a3d1b0b67bf206387""]","{""domain_signal"": ""same_domain"", ""embedding_similarity"": 0.776478, ""source_domain"": ""education"", ""target_domain"": ""education"", ""token_jaccard"": 0.148148}","[""embedding_similarity"", ""domains""]",run_91d95068b729f15ae653
relation_43a95e0b3bd1dc64f586,term_0b214cfd73ab25abb7b2,Air passenger transport,term_50eb0e42cf2464964ee5,Air transport traffic: number of aircraft movements,related_to,0.617622,"[""occ_15235f7eadcbb0d732e6"", ""occ_dbe8630067864741131e""]","{""domain_signal"": ""same_domain"", ""embedding_similarity"": 0.776351, ""source_domain"": ""transport"", ""target_domain"": ""transport"", ""token_jaccard"": 0.285714}","[""embedding_similarity"", ""domains""]",run_91d95068b729f15ae653
relation_7ef3a7ee31cb3cf74419,term_f9d50b4dda831c318c4f,Pupils from age 4 to the starting age of compulsory education at primary level by NUTS 2 region - % of the population of the corresponding age,term_81d71c36ce39beb87a6b,Students in post-compulsory education - as % of the total population of post-compulsory school age,related_to,0.616582,"[""occ_31c692950aea2084d22e"", ""occ_530a75215b8dda3c7e4e""]","{""domain_signal"": ""same_domain"", ""embedding_similarity"": 0.775485, ""source_domain"": ""education"", ""target_domain"": ""education"", ""token_jaccard"": 0.2}","[""embedding_similarity"", ""domains""]",run_91d95068b729f15ae653
relation_2e5fb082accb1cdc306d,term_c09913cf45bdb5830bad,Graduates at doctoral level by sex and age groups - per 1000 of population aged 25-34,term_3c74886439e5cd2fb286,Population (aged 20-24) who completed at least an upper secondary educational attainment level (ISCED level 3) by sex,related_to,0.616581,"[""occ_4f06b1d80d8635ed26de"", ""occ_c47a3d1b0b67bf206387""]","{""domain_signal"": ""same_domain"", ""embedding_similarity"": 0.775484, ""source_domain"": ""education"", ""target_domain"": ""education"", ""token_jaccard"": 0.208333}","[""embedding_similarity"", ""domains""]",run_91d95068b729f15ae653
relation_198462be79d206a4a1bc,term_795d9ad98feaa090e492,Employment and employment rates (aged 20-64) by sex - ENP-East countries,term_9672d50aacb8ed271606,Youth employment rate (age group 20-29),related_to,0.616563,"[""occ_8bf2b04420367c1ebae4"", ""occ_fa48a9ad74281b1401a3""]","{""domain_signal"": ""same_domain"", ""embedding_similarity"": 0.775469, ""source_domain"": ""labour market"", ""target_domain"": ""labour market"", ""token_jaccard"": 0.142857}","[""embedding_similarity"", ""domains""]",run_91d95068b729f15ae653
relation_82ddc70b5bad829c57fa,term_6740e82c105d11b93340,Unemployment rates by sex and age,term_6a159da8f44b32a6a971,Youth unemployment rate - % of active population aged 15-24,related_to,0.616304,"[""occ_2ee9efbbdfb16480dcbb"", ""occ_d3617d3ba4e29ddbd663"", ""occ_eaa32f7576774e967e39""]","{""domain_signal"": ""same_domain"", ""embedding_similarity"": 0.775253, ""source_domain"": ""labour market"", ""target_domain"": ""labour market"", ""token_jaccard"": 0.090909}","[""embedding_similarity"", ""domains""]",run_91d95068b729f15ae653
relation_7d7670cd55061d200aaa,term_a8ad46b0a7ab4a8761a8,Unemployment rate by sex - age group 25-74,term_6a159da8f44b32a6a971,Youth unemployment rate - % of active population aged 15-24,related_to,0.616226,"[""occ_3042694e0caba6d1b7cf"", ""occ_eaa32f7576774e967e39""]","{""domain_signal"": ""same_domain"", ""embedding_similarity"": 0.775189, ""source_domain"": ""labour market"", ""target_domain"": ""labour market"", ""token_jaccard"": 0.153846}","[""embedding_similarity"", ""domains""]",run_91d95068b729f15ae653
relation_1853ed50a31829b94177,term_7c7d663e6be11fcca38d,Goods road transport enterprises by employment size classes,term_bac0c3c9920f444b2b53,Road freight transport,related_to,0.615818,"[""occ_74ec1a5ae1a93cd9e8d4"", ""occ_8bfadbdd4c01bd5b383e"", ""occ_9474fb98f1a68226a14a""]","{""domain_signal"": ""same_domain"", ""embedding_similarity"": 0.774849, ""source_domain"": ""transport"", ""target_domain"": ""transport"", ""token_jaccard"": 0.25}","[""embedding_similarity"", ""domains""]",run_91d95068b729f15ae653
relation_762d0c0b50da22229bc8,term_eb450627122a1664dc13,"gross weight of goods transported to/from main ports, by type of cargo for each sea region of partner ports",term_3b2614c8b53e660d154a,Unitisation in rail freight transport- tonne-kilometre for gross-gross weight of goods,related_to,0.615718,"[""occ_4dc830bb5b5fac85b83f"", ""occ_748ae9c83f66ed3dd8fb""]","{""domain_signal"": ""same_domain"", ""embedding_similarity"": 0.774765, ""source_domain"": ""transport"", ""target_domain"": ""transport"", ""token_jaccard"": 0.157895}","[""embedding_similarity"", ""domains""]",run_91d95068b729f15ae653
relation_58d604330547b29793c9,term_4eb46767e3553546663a,Production of milk on farms,term_226172b7f9c30b7a429a,Production of sheepmeat and goat meat in slaughterhouses,related_to,0.615717,"[""occ_cc3e7932de1a38c32b28"", ""occ_da227e120c3c3ee540a7""]","{""domain_signal"": ""same_domain"", ""embedding_similarity"": 0.774764, ""source_domain"": ""agriculture, forestry, and fisheries"", ""target_domain"": ""agriculture, forestry, and fisheries"", ""token_jaccard"": 0.142857}","[""embedding_similarity"", ""domains""]",run_91d95068b729f15ae653
relation_3efdb6a981f277aaef41,term_7b36a7699313ac1e7386,Goods transported by type of consignment,term_f05dc66b43a245fd67c2,gross weight of goods transported to/from main ports,related_to,0.615490,"[""occ_3470a2531d6d4293a874"", ""occ_3c8c1b4a5f92883b3fa2""]","{""domain_signal"": ""same_domain"", ""embedding_similarity"": 0.774575, ""source_domain"": ""transport"", ""target_domain"": ""transport"", ""token_jaccard"": 0.222222}","[""embedding_similarity"", ""domains""]",run_91d95068b729f15ae653
relation_a34ea7c4ce3a0852830d,term_c9fa520584151533f5a2,Employment rates (aged 15-64) by sex,term_a8ad46b0a7ab4a8761a8,Unemployment rate by sex - age group 25-74,related_to,0.615359,"[""occ_3042694e0caba6d1b7cf"", ""occ_5e0fc3b7216f7b6d6f8a""]","{""domain_signal"": ""same_domain"", ""embedding_similarity"": 0.774466, ""source_domain"": ""labour market"", ""target_domain"": ""labour market"", ""token_jaccard"": 0.083333}","[""embedding_similarity"", ""domains""]",run_91d95068b729f15ae653
relation_d68e537ceeb539f1792f,term_4eb46767e3553546663a,Production of milk on farms,term_9454b887f1867f090bca,Production of pigmeat in slaughterhouses,related_to,0.615251,"[""occ_2b6a25cf52f5590becc8"", ""occ_da227e120c3c3ee540a7""]","{""domain_signal"": ""same_domain"", ""embedding_similarity"": 0.774376, ""source_domain"": ""agriculture, forestry, and fisheries"", ""target_domain"": ""agriculture, forestry, and fisheries"", ""token_jaccard"": 0.2}","[""embedding_similarity"", ""domains""]",run_91d95068b729f15ae653
relation_d0ecff99c1c8de266ee4,term_a59522b13eee62d49daf,Pupils from age 3 to the starting age of compulsory education at primary level by NUTS 2 region - % of the population of the corresponding age,term_81d71c36ce39beb87a6b,Students in post-compulsory education - as % of the total population of post-compulsory school age,related_to,0.614882,"[""occ_3c4f2aa8a0bb379ceed9"", ""occ_530a75215b8dda3c7e4e""]","{""domain_signal"": ""same_domain"", ""embedding_similarity"": 0.774068, ""source_domain"": ""education"", ""target_domain"": ""education"", ""token_jaccard"": 0.2}","[""embedding_similarity"", ""domains""]",run_91d95068b729f15ae653
relation_9e23793340e665fdcccb,term_83f4130ed4f379e5ebf9,Goods transport by road,term_00f3ee6bf94038cfb789,Road freight transport - ENP-East countries,related_to,0.614786,"[""occ_1c6422094d8f3fe633ee"", ""occ_26a9a1f4b4474ead75f2""]","{""domain_signal"": ""same_domain"", ""embedding_similarity"": 0.773989, ""source_domain"": ""transport"", ""target_domain"": ""transport"", ""token_jaccard"": 0.285714}","[""embedding_similarity"", ""domains""]",run_91d95068b729f15ae653
relation_7ecedd7833cc101eaf58,term_a6ec76a4cb1ad6932069,Employment rate of non-EU nationals (age group 20-64),term_27a95e3ef428412228a6,Employment rates (aged 15-64) by sex - ENP-South countries,related_to,0.614781,"[""occ_098946f8ab673c18044f"", ""occ_65619d8c6db62d7f0765""]","{""domain_signal"": ""same_domain"", ""embedding_similarity"": 0.773984, ""source_domain"": ""labour market"", ""target_domain"": ""labour market"", ""token_jaccard"": 0.125}","[""embedding_similarity"", ""domains""]",run_91d95068b729f15ae653
relation_af7b90e63a8d1eb28148,term_e41a8a27162e454712ee,Unemployment rate - annual data,term_3e78a36a740b5f059ecd,Unemployment rates by sex and age - ENP-South countries,related_to,0.614706,"[""occ_0f5a23a6e83f9ace32d8"", ""occ_ce24470eccb03c7827a4""]","{""domain_signal"": ""same_domain"", ""embedding_similarity"": 0.773922, ""source_domain"": ""labour market"", ""target_domain"": ""labour market"", ""token_jaccard"": 0.1}","[""embedding_similarity"", ""domains""]",run_91d95068b729f15ae653
relation_40f30e5118cd1289c59b,term_7b36a7699313ac1e7386,Goods transported by type of consignment,term_4888eefe70fe4ed02e10,"gross weight of goods transported to/from main ports, by direction",related_to,0.614494,"[""occ_3470a2531d6d4293a874"", ""occ_b0c0c421fb034a207468""]","{""domain_signal"": ""same_domain"", ""embedding_similarity"": 0.773745, ""source_domain"": ""transport"", ""target_domain"": ""transport"", ""token_jaccard"": 0.2}","[""embedding_similarity"", ""domains""]",run_91d95068b729f15ae653
relation_5ea851729a63ee9ee6e4,term_39de1f14cd5fe4b343a1,Freight and mail air transport (including national transport),term_bac0c3c9920f444b2b53,Road freight transport,related_to,0.614117,"[""occ_74ec1a5ae1a93cd9e8d4"", ""occ_8bfadbdd4c01bd5b383e"", ""occ_e90db48686abc5990769""]","{""domain_signal"": ""same_domain"", ""embedding_similarity"": 0.773431, ""source_domain"": ""transport"", ""target_domain"": ""transport"", ""token_jaccard"": 0.285714}","[""embedding_similarity"", ""domains""]",run_91d95068b729f15ae653
relation_53157ab3d28c216d7ad0,term_d2e804e762d250d07c7c,Air passenger transport - ENP-South countries,term_cbe3f0c0c63df0d8189e,Passenger air transport over national territory (including territorial sea),related_to,0.613903,"[""occ_b8d432920b2559e5dd9c"", ""occ_e18b0094bfae1db46a18""]","{""domain_signal"": ""same_domain"", ""embedding_similarity"": 0.773252, ""source_domain"": ""transport"", ""target_domain"": ""transport"", ""token_jaccard"": 0.25}","[""embedding_similarity"", ""domains""]",run_91d95068b729f15ae653
relation_4e3ddc36e01b9d99a477,term_6a33f33bcda42090451b,Employment and employment rates (aged 20-64) by sex,term_d3e9231fa5288ba36887,Long-term unemployment rate by sex,related_to,0.613879,"[""occ_0fbb8efc6aa16476ff76"", ""occ_2a0fd9c58eb983f3d0e9"", ""occ_2c71d5da53fb0de31239""]","{""domain_signal"": ""same_domain"", ""embedding_similarity"": 0.773232, ""source_domain"": ""labour market"", ""target_domain"": ""labour market"", ""token_jaccard"": 0.1}","[""embedding_similarity"", ""domains""]",run_91d95068b729f15ae653
relation_7ef4ee279331dacd82ab,term_3499e3c7d17ee0abdf55,Population (aged 20-24) who completed at least an upper secondary educational attainment level (ISCED level 3) by sex - ENP-South countries,term_00f0c8f9cf02f648a6af,Pupils from age 3 to the starting age of compulsory education at primary level by sex - % of the population of the corresponding age,related_to,0.613801,"[""occ_009a5c1561ac4e008188"", ""occ_ef989a44ec84b4a9b8d9""]","{""domain_signal"": ""same_domain"", ""embedding_similarity"": 0.773168, ""source_domain"": ""education"", ""target_domain"": ""education"", ""token_jaccard"": 0.185185}","[""embedding_similarity"", ""domains""]",run_91d95068b729f15ae653
relation_8b228592c7d50a045128,term_d877db962664d4857680,"Out-of-school rate in population of lower secondary school age, by sex",term_3c74886439e5cd2fb286,Population (aged 20-24) who completed at least an upper secondary educational attainment level (ISCED level 3) by sex,related_to,0.613455,"[""occ_c47a3d1b0b67bf206387"", ""occ_fdd3d38b03175844bc71""]","{""domain_signal"": ""same_domain"", ""embedding_similarity"": 0.772879, ""source_domain"": ""education"", ""target_domain"": ""education"", ""token_jaccard"": 0.142857}","[""embedding_similarity"", ""domains""]",run_91d95068b729f15ae653
relation_cf7fa87723f14bf2d4ca,term_c9fa520584151533f5a2,Employment rates (aged 15-64) by sex,term_3e78a36a740b5f059ecd,Unemployment rates by sex and age - ENP-South countries,related_to,0.613401,"[""occ_0f5a23a6e83f9ace32d8"", ""occ_5e0fc3b7216f7b6d6f8a""]","{""domain_signal"": ""same_domain"", ""embedding_similarity"": 0.772834, ""source_domain"": ""labour market"", ""target_domain"": ""labour market"", ""token_jaccard"": 0.181818}","[""embedding_similarity"", ""domains""]",run_91d95068b729f15ae653
relation_8814d4b8e38393fa43e0,term_a37e7a638feff73a0a92,Unemployment rate by sex - age group 15-24,term_055bfac06b09b11dc896,Young persons (aged 15-24) neither in employment nor in education and training,related_to,0.613290,"[""occ_92ffd85d246d554af4fa"", ""occ_d7c645780a76b0041fda""]","{""domain_signal"": ""same_domain"", ""embedding_similarity"": 0.772742, ""source_domain"": ""labour market"", ""target_domain"": ""labour market"", ""token_jaccard"": 0.133333}","[""embedding_similarity"", ""domains""]",run_91d95068b729f15ae653
relation_489820ef5662497383a9,term_3c74886439e5cd2fb286,Population (aged 20-24) who completed at least an upper secondary educational attainment level (ISCED level 3) by sex,term_2bc18f78c89d4d2ce3fe,Population (aged 30-34) who completed tertiary or equivalent education - ENP-East countries,related_to,0.612839,"[""occ_c046a9ee53280a757c36"", ""occ_c47a3d1b0b67bf206387""]","{""domain_signal"": ""same_domain"", ""embedding_similarity"": 0.772366, ""source_domain"": ""education"", ""target_domain"": ""education"", ""token_jaccard"": 0.16}","[""embedding_similarity"", ""domains""]",run_91d95068b729f15ae653
relation_643019d9f928a7e77f2b,term_eb450627122a1664dc13,"gross weight of goods transported to/from main ports, by type of cargo for each sea region of partner ports",term_735f5b874e0e33937a24,Unitisation in road freight transport - tonne-kilometre for gross weight of goods,related_to,0.612668,"[""occ_748ae9c83f66ed3dd8fb"", ""occ_d7ba521ad1779e1bc7a3""]","{""domain_signal"": ""same_domain"", ""embedding_similarity"": 0.772223, ""source_domain"": ""transport"", ""target_domain"": ""transport"", ""token_jaccard"": 0.157895}","[""embedding_similarity"", ""domains""]",run_91d95068b729f15ae653
relation_13cb97c3e8055dba432a,term_454b60d6038aeaf7dfdf,Goods transport by waterways,term_4888eefe70fe4ed02e10,"gross weight of goods transported to/from main ports, by direction",related_to,0.612558,"[""occ_b0c0c421fb034a207468"", ""occ_dfecc2ff81e20a096aba""]","{""domain_signal"": ""same_domain"", ""embedding_similarity"": 0.772132, ""source_domain"": ""transport"", ""target_domain"": ""transport"", ""token_jaccard"": 0.1}","[""embedding_similarity"", ""domains""]",run_91d95068b729f15ae653
relation_3914f50b76ccfddb4947,term_769a96867babeedc522b,"Out-of-school rate in population of upper secondary school age, by sex",term_15bfeaad968154afb48f,Pupils under the age of 3 by sex - as % of the population of the corresponding age,related_to,0.612241,"[""occ_0721814a77a7c6ab69a1"", ""occ_2cf706e76baba38cb61a""]","{""domain_signal"": ""same_domain"", ""embedding_similarity"": 0.771868, ""source_domain"": ""education"", ""target_domain"": ""education"", ""token_jaccard"": 0.230769}","[""embedding_similarity"", ""domains""]",run_91d95068b729f15ae653
relation_1e9c3e64ef8b6e894ea1,term_a03bdea9a2c1ac178e82,"Short sea shipping - country level - gross weight of goods transported to/from main ports, by direction",term_8cd6e2e0f19af59b9a69,Unitisation in maritime freight transport - tonnes for gross weight of goods,related_to,0.612216,"[""occ_0d0f251c95e64e19d889"", ""occ_8f1a322a3fb6a6b2228b""]","{""domain_signal"": ""same_domain"", ""embedding_similarity"": 0.771847, ""source_domain"": ""transport"", ""target_domain"": ""transport"", ""token_jaccard"": 0.166667}","[""embedding_similarity"", ""domains""]",run_91d95068b729f15ae653
relation_faa01659e24f8c44b566,term_f25b3958d6da1017e631,Production in construction,term_57dbe832a6b7457178ca,Production in industry - consumer non-durables,related_to,0.612201,"[""occ_955dc221d744c8cd1885"", ""occ_e1da23ade9378ec9ef17""]","{""domain_signal"": ""same_domain"", ""embedding_similarity"": 0.771834, ""source_domain"": ""industry, trade, and services"", ""target_domain"": ""industry, trade, and services"", ""token_jaccard"": 0.166667}","[""embedding_similarity"", ""domains""]",run_91d95068b729f15ae653
relation_24ae6492592aa9be1bb8,term_d3259c0a506408ea96d9,Domestic producer prices - consumer non-durables,term_cec938ba052542d9d4b6,Gross domestic product at market prices by expenditure,related_to,0.612128,"[""occ_75745eb8e8cc25b18428"", ""occ_ae371c9bce8d70a570fe"", ""occ_c9bdf6f0a238fce49ff6""]","{""domain_signal"": ""same_domain"", ""embedding_similarity"": 0.771773, ""source_domain"": ""economy and finance"", ""target_domain"": ""economy and finance"", ""token_jaccard"": 0.181818}","[""embedding_similarity"", ""domains""]",run_91d95068b729f15ae653
relation_441827d4da035dbc3d06,term_a8781b86da3b752f69bd,Goods transport by rail,term_bd16ed3b50396db5bfb6,road freight transport in volume,related_to,0.611826,"[""occ_a9a479d53d674a5b0d5b"", ""occ_b3f53bc4ef662b2c04a3""]","{""domain_signal"": ""same_domain"", ""embedding_similarity"": 0.771521, ""source_domain"": ""transport"", ""target_domain"": ""transport"", ""token_jaccard"": 0.166667}","[""embedding_similarity"", ""domains""]",run_91d95068b729f15ae653
relation_0fc936770d32a57c450c,term_bd16ed3b50396db5bfb6,road freight transport in volume,term_8cd6e2e0f19af59b9a69,Unitisation in maritime freight transport - tonnes for gross weight of goods,related_to,0.611570,"[""occ_0d0f251c95e64e19d889"", ""occ_b3f53bc4ef662b2c04a3""]","{""domain_signal"": ""same_domain"", ""embedding_similarity"": 0.771308, ""source_domain"": ""transport"", ""target_domain"": ""transport"", ""token_jaccard"": 0.2}","[""embedding_similarity"", ""domains""]",run_91d95068b729f15ae653
relation_c7161f8cf38b2f36d43c,term_0aaad1fb739644538df7,"Crude rate of birth, of dead and of population change - ENP-South countries",term_3e78a36a740b5f059ecd,Unemployment rates by sex and age - ENP-South countries,related_to,0.611517,"[""occ_0f5a23a6e83f9ace32d8"", ""occ_ed153bd4f799f587999e""]","{""domain_signal"": ""same_domain"", ""embedding_similarity"": 0.771264, ""source_domain"": ""labour market"", ""target_domain"": ""labour market"", ""token_jaccard"": 0.230769}","[""embedding_similarity"", ""domains""]",run_91d95068b729f15ae653
relation_b0b5cc3c7d9437d7b065,term_ba47358bfc54de8095aa,Retail trade volume of sales - automotive fuel,term_d6f5bc46e400e8956380,Retail trade volume of sales index (deflated turnover) - ENP-East countries,related_to,0.611443,"[""occ_1064ff41c747a586c10d"", ""occ_bb7bf99b72aba6b63238""]","{""domain_signal"": ""same_domain"", ""embedding_similarity"": 0.771202, ""source_domain"": ""industry, trade, and services"", ""target_domain"": ""industry, trade, and services"", ""token_jaccard"": 0.333333}","[""embedding_similarity"", ""domains""]",run_91d95068b729f15ae653
relation_78486707f389592de9a7,term_e1eb350cc06d0a62981f,as % of the total population of post-compulsory school age,term_0972dcd431ad96904bc3,"Pupils from age 4 to the starting age of compulsory education at primary level, by sex - as % of the population of the corresponding age group",related_to,0.611275,"[""occ_14fb743aae89af0c26db"", ""occ_2568fd4912b5c4560192""]","{""domain_signal"": ""same_domain"", ""embedding_similarity"": 0.771063, ""source_domain"": ""education"", ""target_domain"": ""education"", ""token_jaccard"": 0.222222}","[""embedding_similarity"", ""domains""]",run_91d95068b729f15ae653
relation_b2fe85b0fd94b440a0cd,term_fe4e2ce249094bf3ed20,Domestic producer prices - intermediate goods,term_9f55fe8d95776762c3e3,Gross domestic product at market prices - ENP-East countries,related_to,0.611061,"[""occ_82fc6d35365e653cdabd"", ""occ_f9b86e812ceb9c753290""]","{""domain_signal"": ""same_domain"", ""embedding_similarity"": 0.770884, ""source_domain"": ""economy and finance"", ""target_domain"": ""economy and finance"", ""token_jaccard"": 0.166667}","[""embedding_similarity"", ""domains""]",run_91d95068b729f15ae653
relation_539b025c8eb430ce6bb7,term_0fcf4e988e3ce59aa8b1,Out-of-school rate by sex and age - as % of the population of the corresponding age,term_00f0c8f9cf02f648a6af,Pupils from age 3 to the starting age of compulsory education at primary level by sex - % of the population of the corresponding age,related_to,0.611058,"[""occ_009a5c1561ac4e008188"", ""occ_5cd05fb304d2a382cb0e""]","{""domain_signal"": ""same_domain"", ""embedding_similarity"": 0.770881, ""source_domain"": ""education"", ""target_domain"": ""education"", ""token_jaccard"": 0.235294}","[""embedding_similarity"", ""domains""]",run_91d95068b729f15ae653
relation_4586b04d4daff9a0ea9e,term_a6ec76a4cb1ad6932069,Employment rate of non-EU nationals (age group 20-64),term_c9fa520584151533f5a2,Employment rates (aged 15-64) by sex,related_to,0.610866,"[""occ_098946f8ab673c18044f"", ""occ_5e0fc3b7216f7b6d6f8a""]","{""domain_signal"": ""same_domain"", ""embedding_similarity"": 0.770721, ""source_domain"": ""labour market"", ""target_domain"": ""labour market"", ""token_jaccard"": 0.153846}","[""embedding_similarity"", ""domains""]",run_91d95068b729f15ae653
relation_ef9e6f73b417a787578b,term_769a96867babeedc522b,"Out-of-school rate in population of upper secondary school age, by sex",term_b35b80b9bb3da89a8d77,"Pupils aged 4 years old, by sex - as % of the population of the corresponding age group",related_to,0.610661,"[""occ_0721814a77a7c6ab69a1"", ""occ_eca44713305987b30200""]","{""domain_signal"": ""same_domain"", ""embedding_similarity"": 0.770551, ""source_domain"": ""education"", ""target_domain"": ""education"", ""token_jaccard"": 0.1875}","[""embedding_similarity"", ""domains""]",run_91d95068b729f15ae653
relation_3a4f9655c1fb3dfaf382,term_027275b4917a775d06d1,Country level - gross weight of goods transported to/from main ports,term_735f5b874e0e33937a24,Unitisation in road freight transport - tonne-kilometre for gross weight of goods,related_to,0.610522,"[""occ_3fef920e4b4c6091f442"", ""occ_d7ba521ad1779e1bc7a3""]","{""domain_signal"": ""same_domain"", ""embedding_similarity"": 0.770435, ""source_domain"": ""transport"", ""target_domain"": ""transport"", ""token_jaccard"": 0.2}","[""embedding_similarity"", ""domains""]",run_91d95068b729f15ae653
relation_b4ddf66a94d9ca5b7cc3,term_f6876eaedf46f3589cd0,Life expectancy at birth by sex - ENP-South countries,term_752a4d2a5b755187bcc4,Population (aged 25 and over) by sex and educational attainment level - ENP-South countries,related_to,0.610388,"[""occ_9789d2061afb4e432e43"", ""occ_cf72b11cda8e70566b06""]","{""domain_signal"": ""conflicting_domains"", ""embedding_similarity"": 0.828657, ""source_domain"": ""labour market"", ""target_domain"": ""education"", ""token_jaccard"": 0.266667}","[""embedding_similarity"", ""domains""]",run_91d95068b729f15ae653
